Label,event_time,label
TRUE,0.011392543,1
TRUE,0.167450878,1
TRUE,0.085100882,1
TRUE,0.00049586,1
TRUE,0.084969834,1
TRUE,0.325982715,1
TRUE,0.016720081,1
TRUE,0.014708541,1
TRUE,0.285641082,1
TRUE,0.108109457,1
TRUE,0.02841633,1
TRUE,0.208341164,1
TRUE,0.004911983,1
TRUE,0.396403972,1
TRUE,0.007167576,1
TRUE,0.017601343,1
TRUE,0.325126335,1
TRUE,0.497963574,1
TRUE,0.023990396,1
FALSE,1.069145655,0
TRUE,0.036103654,1
TRUE,0.16142809,1
TRUE,0.030289546,1
TRUE,0.155465407,1
TRUE,0.149415143,1
TRUE,0.294884941,1
TRUE,0.104274471,1
TRUE,0.030288529,1
TRUE,0.014119701,1
TRUE,0.185774567,1
TRUE,0.498109861,1
TRUE,0.231477263,1
TRUE,0.034741303,1
TRUE,0.362330824,1
TRUE,0.192880052,1
TRUE,0.553156391,1
TRUE,0.065308708,1
TRUE,0.086136202,1
TRUE,0.079028726,1
TRUE,0.270533659,1
TRUE,0.163877371,1
TRUE,0.029834131,1
TRUE,0.012044315,1
TRUE,0.075935348,1
TRUE,1.055739669,1
TRUE,0.128753846,1
TRUE,0.088223229,1
TRUE,0.040394175,1
TRUE,0.250520729,1
TRUE,0.094134743,1
TRUE,0.522747876,1
TRUE,0.021839671,1
TRUE,0.034883797,1
TRUE,0.268552486,1
FALSE,1.069145655,0
TRUE,0.013337089,1
TRUE,0.006239266,1
TRUE,0.001836176,1
TRUE,0.133915349,1
TRUE,0.156208704,1
TRUE,0.251792998,1
FALSE,1.069145655,0
TRUE,0.520021669,1
TRUE,0.00745622,1
TRUE,0.002161642,1
TRUE,0.019034407,1
TRUE,0.029605074,1
TRUE,0.008001481,1
TRUE,0.056169936,1
TRUE,0.338405062,1
TRUE,0.144779846,1
TRUE,0.407762988,1
TRUE,0.282550201,1
TRUE,0.022507411,1
TRUE,0.57968028,1
TRUE,0.632097686,1
TRUE,0.386041589,1
TRUE,0.000986796,1
FALSE,1.069145655,0
TRUE,0.002763609,1
TRUE,0.044091295,1
TRUE,0.77068114,1
TRUE,0.007536345,1
TRUE,0.083338405,1
FALSE,1.069145655,0
TRUE,0.059797192,1
TRUE,0.051932137,1
TRUE,0.148559744,1
TRUE,0.637245541,1
TRUE,0.071413619,1
TRUE,0.015996729,1
FALSE,1.069145655,0
TRUE,0.690457086,1
FALSE,1.069145655,0
TRUE,0.07004439,1
TRUE,0.110161565,1
TRUE,0.023981319,1
TRUE,0.373744299,1
FALSE,1.069145655,0
TRUE,0.000561468,1
TRUE,0.015887993,1
TRUE,0.015730834,1
TRUE,0.708459117,1
TRUE,0.227640684,1
FALSE,1.069145655,0
TRUE,0.106205687,1
TRUE,0.065835644,1
TRUE,0.068586125,1
TRUE,0.775548691,1
TRUE,0.069152968,1
TRUE,0.039056164,1
TRUE,0.073754389,1
FALSE,1.069145655,0
TRUE,0.083828436,1
TRUE,0.124557431,1
TRUE,0.046744101,1
TRUE,0.197578781,1
TRUE,0.269919054,1
TRUE,0.005116026,1
TRUE,0.086198348,1
TRUE,0.002305709,1
TRUE,0.083950696,1
TRUE,0.373735145,1
TRUE,0.268643516,1
TRUE,0.024778154,1
FALSE,1.069145655,0
TRUE,0.007032956,1
TRUE,0.326478882,1
TRUE,0.027194588,1
TRUE,0.022419452,1
TRUE,0.013418296,1
TRUE,0.99284039,1
TRUE,0.127780726,1
TRUE,0.063176614,1
TRUE,0.010856573,1
TRUE,0.625968387,1
TRUE,0.206219548,1
FALSE,1.069145655,0
TRUE,0.770470432,1
TRUE,0.035739856,1
TRUE,1.060500554,1
TRUE,0.149628297,1
TRUE,0.061804342,1
TRUE,0.098273785,1
TRUE,0.0607271,1
TRUE,0.24957654,1
TRUE,0.754251619,1
TRUE,0.094670991,1
TRUE,0.024349372,1
TRUE,0.351721101,1
TRUE,0.615161803,1
TRUE,0.037085808,1
FALSE,1.069145655,0
TRUE,0.0009953,1
TRUE,0.270698375,1
TRUE,0.124111175,1
TRUE,0.630616228,1
TRUE,0.238481965,1
TRUE,0.009564546,1
TRUE,0.070144441,1
TRUE,0.446473141,1
TRUE,0.15869098,1
TRUE,0.197361077,1
TRUE,1.032438577,1
TRUE,0.269914928,1
TRUE,0.069923041,1
TRUE,0.086557415,1
TRUE,0.050372998,1
TRUE,0.02715296,1
TRUE,0.447426137,1
TRUE,0.002030139,1
TRUE,0.0020764,1
TRUE,0.102087696,1
TRUE,0.354117599,1
TRUE,0.005873957,1
TRUE,0.037148212,1
TRUE,0.012104246,1
TRUE,0.677025227,1
TRUE,0.004102861,1
TRUE,0.599423017,1
TRUE,0.085472968,1
TRUE,0.140668289,1
TRUE,0.01408416,1
TRUE,0.618017866,1
TRUE,0.159536286,1
TRUE,0.055755678,1
TRUE,0.006444097,1
TRUE,0.576902006,1
TRUE,0.142017821,1
FALSE,1.069145655,0
TRUE,0.018423423,1
TRUE,0.019587205,1
TRUE,0.092184476,1
FALSE,1.069145655,0
TRUE,0.641864674,1
TRUE,0.056616698,1
TRUE,0.027134696,1
TRUE,0.003213209,1
TRUE,0.246102376,1
TRUE,0.026821973,1
TRUE,0.175478198,1
TRUE,0.134157551,1
TRUE,0.027477322,1
TRUE,0.555091912,1
TRUE,0.254047459,1
TRUE,0.02449823,1
FALSE,1.069145655,0
TRUE,0.005693494,1
TRUE,0.463392266,1
FALSE,1.069145655,0
TRUE,0.052487331,1
TRUE,0.585400019,1
TRUE,0.011731121,1
TRUE,1.03717268,1
TRUE,0.01216536,1
TRUE,0.587534176,1
TRUE,0.767339769,1
TRUE,0.09695744,1
FALSE,1.069145655,0
TRUE,0.009349811,1
TRUE,0.300145495,1
TRUE,0.008562591,1
TRUE,0.998376694,1
TRUE,0.033594288,1
TRUE,0.015207126,1
FALSE,1.069145655,0
TRUE,0.022304062,1
TRUE,0.328215117,1
TRUE,0.006736709,1
TRUE,0.027511705,1
TRUE,0.003394579,1
TRUE,0.200357269,1
TRUE,0.15387057,1
TRUE,0.19086511,1
TRUE,0.719002774,1
TRUE,0.593802253,1
TRUE,0.471394257,1
TRUE,0.34599421,1
TRUE,0.027412386,1
TRUE,0.18770763,1
TRUE,0.184659106,1
TRUE,0.111086994,1
TRUE,0.166744067,1
TRUE,0.043107028,1
TRUE,0.477983964,1
FALSE,1.069145655,0
TRUE,0.062610582,1
TRUE,0.87098869,1
TRUE,0.020072122,1
TRUE,1.042551471,1
TRUE,0.32516907,1
TRUE,0.006711109,1
TRUE,0.048451654,1
TRUE,0.272356849,1
TRUE,0.059072498,1
TRUE,0.027789964,1
TRUE,0.009995362,1
TRUE,0.23315855,1
FALSE,1.069145655,0
TRUE,0.078645575,1
TRUE,0.058759371,1
TRUE,0.089359923,1
FALSE,1.069145655,0
TRUE,0.159966477,1
TRUE,0.168627411,1
TRUE,0.015823659,1
TRUE,0.319760985,1
TRUE,0.010664001,1
TRUE,0.000760969,1
TRUE,0.112901693,1
TRUE,0.066071103,1
TRUE,0.033236132,1
TRUE,0.189540132,1
TRUE,0.021186327,1
FALSE,1.069145655,0
TRUE,0.327270381,1
TRUE,0.277841424,1
TRUE,0.116170605,1
TRUE,0.323847921,1
TRUE,0.190874047,1
TRUE,0.130293794,1
TRUE,0.043024432,1
TRUE,0.009292567,1
TRUE,0.172109965,1
TRUE,0.083652066,1
TRUE,0.06270332,1
TRUE,0.290847267,1
FALSE,1.069145655,0
TRUE,0.251291684,1
TRUE,0.105373928,1
TRUE,0.015245341,1
TRUE,0.029229607,1
TRUE,0.057131705,1
TRUE,0.151900913,1
TRUE,0.305376531,1
TRUE,0.128801192,1
TRUE,0.012902596,1
TRUE,0.006556131,1
TRUE,0.112563101,1
TRUE,0.282593482,1
TRUE,0.287555352,1
TRUE,0.04795007,1
FALSE,1.069145655,0
TRUE,0.687320188,1
TRUE,0.164573109,1
TRUE,0.067374963,1
TRUE,0.350926406,1
TRUE,0.01913198,1
FALSE,1.069145655,0
TRUE,0.000733293,1
TRUE,0.036621508,1
TRUE,0.022416832,1
TRUE,0.34508667,1
TRUE,0.821871802,1
TRUE,0.099150664,1
TRUE,0.03016042,1
FALSE,1.069145655,0
TRUE,0.01300557,1
FALSE,1.069145655,0
TRUE,0.063455587,1
TRUE,0.184635406,1
TRUE,0.24750775,1
TRUE,0.514954103,1
TRUE,0.011282743,1
TRUE,0.013843321,1
TRUE,0.095120984,1
TRUE,0.370203676,1
TRUE,0.009750002,1
TRUE,0.838649931,1
TRUE,0.788926482,1
TRUE,0.169981505,1
TRUE,0.703783823,1
TRUE,0.091508542,1
TRUE,0.8049033,1
TRUE,0.476202948,1
TRUE,0.163292441,1
TRUE,0.132622712,1
TRUE,0.328411804,1
TRUE,0.021117977,1
TRUE,0.025586323,1
TRUE,0.015285676,1
TRUE,0.001132743,1
TRUE,0.19086588,1
TRUE,0.078821618,1
TRUE,0.566766493,1
TRUE,0.146968802,1
FALSE,1.069145655,0
TRUE,0.081665403,1
FALSE,1.069145655,0
FALSE,1.069145655,0
FALSE,1.069145655,0
TRUE,0.042540613,1
TRUE,0.028831059,1
FALSE,1.069145655,0
TRUE,0.015668138,1
TRUE,0.045057297,1
TRUE,0.015260996,1
TRUE,0.383254082,1
TRUE,0.024842212,1
TRUE,0.035597365,1
TRUE,0.258722192,1
TRUE,0.051846458,1
TRUE,0.40262912,1
TRUE,0.010227051,1
TRUE,0.123892045,1
TRUE,0.811250935,1
TRUE,0.228048195,1
FALSE,1.069145655,0
TRUE,0.297246935,1
TRUE,0.186658135,1
FALSE,1.069145655,0
TRUE,0.043788942,1
TRUE,0.01867504,1
TRUE,0.032028856,1
TRUE,0.012622794,1
TRUE,0.698034197,1
TRUE,0.451403959,1
TRUE,0.015363322,1
TRUE,0.082501709,1
FALSE,1.069145655,0
TRUE,0.406896909,1
TRUE,0.009809927,1
TRUE,0.427854909,1
TRUE,0.099931099,1
TRUE,0.229408283,1
TRUE,0.00942094,1
TRUE,0.008508112,1
TRUE,0.008810834,1
TRUE,0.023157125,1
TRUE,0.121291024,1
TRUE,0.332723984,1
TRUE,0.422433278,1
TRUE,0.208284527,1
TRUE,0.037813634,1
TRUE,0.041843926,1
TRUE,0.010358133,1
TRUE,0.593855511,1
TRUE,0.167938778,1
TRUE,0.180124036,1
TRUE,0.528753404,1
TRUE,0.064579243,1
TRUE,0.085015562,1
FALSE,1.069145655,0
TRUE,0.58602978,1
TRUE,0.020998192,1
TRUE,0.085463768,1
TRUE,0.021867642,1
TRUE,0.085742231,1
TRUE,0.084754481,1
FALSE,1.069145655,0
TRUE,0.062092025,1
TRUE,0.120551046,1
TRUE,0.030651703,1
TRUE,0.071006683,1
TRUE,0.000277197,1
TRUE,0.454064433,1
FALSE,1.069145655,0
TRUE,0.218157647,1
TRUE,0.006571561,1
TRUE,0.009250337,1
TRUE,0.008584147,1
TRUE,0.142520572,1
TRUE,0.044866988,1
TRUE,0.050953072,1
TRUE,0.24571379,1
TRUE,0.03465181,1
TRUE,0.003244057,1
TRUE,0.051058265,1
TRUE,0.116085892,1
TRUE,0.356827728,1
TRUE,0.544486037,1
TRUE,0.030889141,1
TRUE,0.422474615,1
TRUE,0.024587763,1
TRUE,0.115530692,1
TRUE,0.504722691,1
TRUE,0.034853111,1
TRUE,0.19609568,1
TRUE,0.01903233,1
TRUE,0.355273795,1
TRUE,0.496286559,1
TRUE,0.044083444,1
TRUE,0.226679995,1
TRUE,0.166089978,1
TRUE,0.290831742,1
TRUE,0.098747135,1
TRUE,0.127101988,1
TRUE,0.515361786,1
TRUE,0.141889522,1
TRUE,0.353683508,1
TRUE,0.003321175,1
TRUE,0.427059089,1
TRUE,0.150942353,1
TRUE,0.002947591,1
TRUE,0.16023202,1
TRUE,0.049780378,1
TRUE,0.613448775,1
TRUE,0.177699884,1
FALSE,1.069145655,0
FALSE,1.069145655,0
TRUE,0.056749102,1
TRUE,0.31661328,1
TRUE,0.843800331,1
TRUE,0.002158021,1
TRUE,1.048437891,1
TRUE,0.026108642,1
TRUE,0.036852986,1
FALSE,1.069145655,0
TRUE,0.25384925,1
TRUE,0.02752406,1
TRUE,0.12236546,1
TRUE,0.022196383,1
TRUE,0.103473006,1
FALSE,1.069145655,0
TRUE,0.198444858,1
TRUE,0.074805636,1
TRUE,0.113047921,1
TRUE,0.370726329,1
TRUE,0.096799356,1
TRUE,0.135317658,1
TRUE,0.434787715,1
TRUE,0.05032905,1
TRUE,0.101645978,1
TRUE,0.108910571,1
TRUE,0.482339152,1
TRUE,0.807665547,1
TRUE,0.052104684,1
TRUE,0.018968035,1
TRUE,0.353250715,1
TRUE,0.060452741,1
TRUE,0.004997742,1
TRUE,0.035753364,1
TRUE,0.031330184,1
TRUE,0.011493112,1
TRUE,0.368553682,1
TRUE,0.075095211,1
TRUE,0.045149253,1
TRUE,0.279539986,1
TRUE,0.266401442,1
TRUE,0.060277102,1
TRUE,0.009741953,1
TRUE,0.089243785,1
TRUE,0.006342814,1
TRUE,0.090796358,1
TRUE,0.629593911,1
TRUE,0.003768254,1
TRUE,0.27779858,1
TRUE,0.037002174,1
TRUE,0.792664447,1
TRUE,0.156102077,1
TRUE,0.339395061,1
FALSE,1.069145655,0
TRUE,0.113892728,1
TRUE,0.377921465,1
TRUE,0.24360298,1
TRUE,0.093864083,1
TRUE,0.151842049,1
TRUE,0.006660048,1
TRUE,0.678077274,1
FALSE,1.069145655,0
TRUE,0.328902787,1
TRUE,0.00201081,1
TRUE,0.943125543,1
TRUE,0.043044105,1
TRUE,0.007072086,1
TRUE,0.874237478,1
TRUE,0.077962757,1
TRUE,0.028583656,1
TRUE,0.222642235,1
TRUE,0.046341581,1
FALSE,1.069145655,0
TRUE,0.027550846,1
TRUE,0.028339089,1
TRUE,0.400237501,1
FALSE,1.069145655,0
TRUE,0.125343869,1
TRUE,0.090111569,1
TRUE,0.027093075,1
TRUE,0.000506679,1
TRUE,0.298031205,1
TRUE,0.038771092,1
TRUE,0.097030867,1
TRUE,0.045185158,1
TRUE,0.002011018,1
TRUE,0.089319441,1
TRUE,0.025407284,1
TRUE,0.094651829,1
TRUE,0.277966646,1
TRUE,0.086168363,1
TRUE,0.00412051,1
TRUE,0.065478393,1
TRUE,0.050660835,1
TRUE,0.433356193,1
TRUE,0.048330072,1
TRUE,0.194967817,1
FALSE,1.069145655,0
TRUE,0.009694346,1
TRUE,0.687704305,1
TRUE,0.03827798,1
TRUE,0.443233878,1
TRUE,0.362956094,1
TRUE,0.025512296,1
TRUE,0.098291493,1
TRUE,0.013998394,1
TRUE,0.011225376,1
TRUE,0.098246438,1
TRUE,0.624834197,1
TRUE,0.959979867,1
TRUE,0.348023692,1
TRUE,0.04961414,1
TRUE,0.173161342,1
TRUE,0.04731254,1
TRUE,0.782842301,1
TRUE,0.149771711,1
TRUE,0.35480766,1
TRUE,0.04237259,1
TRUE,0.178342802,1
TRUE,0.045960981,1
TRUE,0.111469243,1
TRUE,0.016899966,1
TRUE,0.007535377,1
TRUE,0.056826299,1
TRUE,0.016446051,1
FALSE,1.069145655,0
TRUE,0.05028033,1
TRUE,0.048555633,1
TRUE,0.095271647,1
TRUE,0.101493493,1
TRUE,0.133193827,1
FALSE,1.069145655,0
TRUE,0.06198844,1
TRUE,0.014205411,1
TRUE,0.313361482,1
TRUE,0.216424437,1
FALSE,1.069145655,0
TRUE,0.140628519,1
TRUE,0.596980122,1
TRUE,0.029043149,1
TRUE,0.014952033,1
TRUE,0.041962833,1
TRUE,0.039359041,1
TRUE,0.001220435,1
TRUE,0.034504172,1
FALSE,1.069145655,0
TRUE,0.241662322,1
TRUE,0.249563327,1
TRUE,0.592187107,1
TRUE,0.024233175,1
TRUE,0.00155638,1
TRUE,0.282854681,1
FALSE,1.069145655,0
TRUE,0.103165934,1
TRUE,0.153886127,1
TRUE,0.070121657,1
TRUE,0.212582361,1
TRUE,0.087530266,1
TRUE,0.013156345,1
TRUE,0.473462812,1
TRUE,0.051851546,1
TRUE,0.016782099,1
TRUE,0.162829851,1
TRUE,0.23255522,1
TRUE,0.72474205,1
TRUE,0.081513911,1
TRUE,0.155754571,1
TRUE,0.13513153,1
TRUE,0.057501515,1
TRUE,0.229178849,1
TRUE,0.095055387,1
TRUE,0.36938377,1
TRUE,0.042147253,1
TRUE,0.003945933,1
TRUE,0.227263883,1
TRUE,0.06041709,1
TRUE,0.007037037,1
TRUE,0.323230506,1
TRUE,0.228609303,1
TRUE,0.084961225,1
FALSE,1.069145655,0
FALSE,1.069145655,0
TRUE,0.114451747,1
FALSE,1.069145655,0
TRUE,0.042163783,1
TRUE,0.013897932,1
TRUE,0.203423374,1
TRUE,0.10127069,1
TRUE,0.319503839,1
TRUE,0.061730995,1
TRUE,0.073699451,1
TRUE,0.115119757,1
TRUE,0.103947377,1
TRUE,0.028008852,1
TRUE,0.00254739,1
TRUE,0.023421378,1
TRUE,0.172815845,1
TRUE,0.513300404,1
TRUE,0.501966645,1
TRUE,0.05821551,1
TRUE,0.124299517,1
FALSE,1.069145655,0
FALSE,1.069145655,0
TRUE,0.010959672,1
FALSE,1.069145655,0
TRUE,0.000637727,1
FALSE,1.069145655,0
TRUE,0.353778247,1
TRUE,0.054973304,1
TRUE,0.054174281,1
TRUE,0.447005871,1
TRUE,0.307615001,1
TRUE,0.084596178,1
TRUE,0.102839347,1
TRUE,0.946261063,1
TRUE,0.957094778,1
TRUE,0.012796214,1
TRUE,0.000461417,1
TRUE,0.001111171,1
TRUE,0.009110072,1
TRUE,0.022654654,1
TRUE,0.227467816,1
TRUE,0.031334409,1
FALSE,1.069145655,0
TRUE,0.012153187,1
TRUE,0.433167037,1
TRUE,0.044635462,1
TRUE,0.03863665,1
TRUE,0.26513232,1
TRUE,0.166668376,1
TRUE,0.205883968,1
TRUE,0.842545784,1
TRUE,0.078921185,1
TRUE,0.117586657,1
TRUE,0.032322781,1
TRUE,0.048784752,1
TRUE,0.240901655,1
TRUE,0.02360342,1
TRUE,0.000882227,1
TRUE,0.005863668,1
TRUE,0.021080919,1
TRUE,0.036243874,1
TRUE,0.51163988,1
TRUE,0.038860816,1
TRUE,1.050712297,1
FALSE,1.069145655,0
TRUE,0.119352793,1
TRUE,0.035963192,1
FALSE,1.069145655,0
TRUE,0.577097774,1
TRUE,0.115282614,1
TRUE,0.02325239,1
TRUE,0.04512603,1
TRUE,0.035822692,1
TRUE,0.003553858,1
TRUE,0.622508773,1
TRUE,0.907970312,1
TRUE,0.377077611,1
TRUE,0.000313027,1
TRUE,0.387682274,1
TRUE,0.084506828,1
TRUE,0.009426493,1
TRUE,0.01963384,1
TRUE,0.145956719,1
FALSE,1.069145655,0
TRUE,0.107065882,1
TRUE,0.331957618,1
TRUE,0.075015282,1
TRUE,0.015609307,1
TRUE,0.00205505,1
TRUE,0.408412364,1
TRUE,0.000695278,1
FALSE,1.069145655,0
TRUE,0.038522088,1
TRUE,0.764673998,1
TRUE,0.78482214,1
TRUE,0.036624318,1
TRUE,0.006601968,1
TRUE,0.079270845,1
TRUE,0.649997663,1
TRUE,0.170318288,1
FALSE,1.069145655,0
TRUE,0.699748554,1
TRUE,0.493473614,1
TRUE,0.054987006,1
TRUE,0.007574241,1
TRUE,0.418425912,1
TRUE,0.015433685,1
TRUE,0.025937303,1
TRUE,0.387994775,1
TRUE,0.191748327,1
TRUE,0.098423166,1
TRUE,0.119738736,1
TRUE,0.076878136,1
TRUE,0.236290701,1
TRUE,0.119171186,1
TRUE,0.791547421,1
TRUE,1.056967875,1
TRUE,0.009854293,1
TRUE,0.010277657,1
TRUE,0.477352487,1
TRUE,0.042856509,1
TRUE,0.045941821,1
TRUE,0.338502444,1
TRUE,0.023011679,1
TRUE,0.201303052,1
TRUE,0.682711729,1
TRUE,0.871295997,1
TRUE,0.422126762,1
TRUE,0.024235788,1
TRUE,0.099167011,1
TRUE,0.022477345,1
TRUE,0.115801297,1
TRUE,0.093777743,1
TRUE,0.074839878,1
FALSE,1.069145655,0
TRUE,0.407523067,1
TRUE,0.038339525,1
FALSE,1.069145655,0
TRUE,0.093621056,1
TRUE,0.024662493,1
TRUE,0.087889632,1
TRUE,0.018137745,1
TRUE,0.019606269,1
TRUE,0.192717788,1
TRUE,0.436451403,1
TRUE,0.06389148,1
TRUE,0.392901112,1
TRUE,0.054532553,1
TRUE,0.148376158,1
TRUE,0.015508661,1
TRUE,0.295726651,1
FALSE,1.069145655,0
FALSE,1.069145655,0
TRUE,0.016042737,1
TRUE,0.042282358,1
TRUE,0.138994334,1
TRUE,0.085718947,1
TRUE,0.966544365,1
TRUE,0.102041448,1
TRUE,0.794136236,1
TRUE,0.038166461,1
TRUE,0.143675362,1
TRUE,0.356184622,1
TRUE,0.609791098,1
TRUE,0.243856649,1
TRUE,0.375127747,1
TRUE,0.326101259,1
FALSE,1.069145655,0
TRUE,0.111962997,1
TRUE,0.019996516,1
TRUE,0.019612328,1
TRUE,0.032124165,1
TRUE,0.044850615,1
TRUE,0.110536085,1
TRUE,0.268137924,1
TRUE,0.010477476,1
TRUE,0.171076972,1
TRUE,0.347701985,1
TRUE,0.130556169,1
TRUE,0.148476304,1
TRUE,0.011853685,1
TRUE,0.033389244,1
TRUE,0.661232567,1
TRUE,0.072556346,1
TRUE,0.059581365,1
TRUE,0.207191393,1
TRUE,0.092492825,1
TRUE,0.007247698,1
TRUE,1.03982731,1
