,0
400,1.0463824e-09
401,1.0
402,1.0
403,0.98543584
404,1.0
405,0.00143179
406,1.0
407,1.0
408,1.0
409,1.0
410,1.0
411,0.99989444
412,1.0
413,0.96017873
414,1.0
415,1.0
416,1.0
417,1.0
418,1.0
419,1.0
420,1.0
421,1.0
422,0.00046154513
423,0.00050869526
424,1.0
425,0.9996616
426,0.99877757
427,0.039832313
428,0.99998647
429,1.0
430,0.99996394
431,3.8686405e-05
432,1.0
433,1.0
434,0.89727455
435,1.0
436,0.94914895
437,1.3475146e-05
438,0.0026295858
439,1.0
440,1.0
441,0.9540476
442,1.0
443,1.0
444,1.0
445,0.0006206766
446,1.0
447,1.0
448,1.0
449,0.87216216
450,1.0
451,1.0
452,1.0
453,1.0
454,1.0
455,1.0
456,1.0594738e-06
457,1.0
458,1.0
459,0.99999857
460,1.0
461,1.0
462,1.0
463,1.0
464,1.0
465,7.961427e-06
466,0.042314835
467,1.0
468,1.0
469,1.0
470,2.0415704e-05
471,1.0
472,0.9997742
473,1.0
474,1.0
475,1.0
476,1.0
477,1.0
478,0.9999943
479,1.0
480,0.99873805
481,1.0
482,1.0
483,0.012044363
484,1.0
485,1.0
486,1.0
487,1.0
488,1.0
489,1.0
490,0.358615
491,1.0
492,0.026010586
493,1.0
494,0.99418104
495,1.0
496,1.0
497,1.0
498,6.3585135e-06
499,1.0
500,1.0
501,1.0
502,1.0
503,1.0
504,1.0
505,1.0
506,1.0
507,1.0
508,1.0
509,1.0
510,1.0
511,1.0
512,1.0
513,1.0
514,0.0026020205
515,1.0
516,0.0006321517
517,1.0
518,9.357388e-07
519,1.0
520,1.0
521,1.0
522,1.0
523,1.0
524,0.98980653
525,0.50973946
526,1.0
527,1.0
528,1.0
529,1.0
530,1.0
531,1.0
532,1.0
533,1.0
534,0.012319386
535,1.0
536,1.0
537,1.0
538,1.0
539,0.9999995
540,1.0
541,1.0
542,1.0
543,1.0
544,1.0
545,0.9992647
546,0.97715193
547,1.0
548,0.9596455
549,1.0
550,1.0
551,1.0
552,1.0
553,1.0
554,1.0
555,1.0
556,0.09066791
557,1.0
558,1.0
559,1.0
560,1.0
561,1.0
562,1.0
563,1.0
564,1.0
565,0.9988006
566,1.0
567,0.9999999
568,1.0
569,1.0
570,1.0
571,1.0
572,1.0
573,0.99999946
574,1.0
575,1.0
576,1.0
577,0.45023224
578,1.0
579,0.99994415
580,1.0
581,1.0
582,1.0
583,1.0
584,1.0
585,1.0
586,1.0
587,1.0
588,1.0
589,1.0
590,1.0
591,1.0
592,1.0
593,0.9454247
594,1.0
595,1.0
596,0.99999994
597,1.0
598,0.9999982
599,1.0
600,1.0
601,1.0
602,0.9365728
603,1.0
604,0.008366575
605,1.0
606,0.99879384
607,0.99687725
608,1.0
609,1.0
610,1.0
611,1.0
612,0.9999995
613,0.1052476
614,1.0
615,1.0
616,1.0
617,1.0
618,0.055033118
619,1.0
620,1.0
621,1.0
622,1.0
623,1.0
624,0.9992789
625,1.0
626,0.9999995
627,1.0
628,1.0
629,1.0
630,1.0
631,0.8661539
632,1.0
633,1.0
634,0.94697416
635,0.4410701
636,1.0
637,0.9971862
638,0.99999964
639,1.0
640,1.0
641,1.0
642,0.99999994
643,1.0
644,1.0
645,1.0
646,1.0
647,1.0
648,0.9999991
649,1.0
650,1.0
651,1.0
652,1.0
653,1.0
654,1.0
655,0.023210097
656,1.0
657,1.0
658,1.0
659,1.0
660,0.0043781027
661,1.0
662,1.0
663,1.0
664,1.0
665,1.0
666,1.0
667,1.0
668,0.042610742
669,0.99998933
670,0.9999902
671,1.0
672,1.0
673,1.0
674,1.0
675,1.0
676,1.0
677,1.0
678,1.0
679,1.0
680,1.0
681,0.9978386
682,1.0
683,0.99981797
684,1.0
685,1.0
686,1.0
687,1.0
688,0.99999905
689,1.0
690,1.0
691,1.0
692,1.0
693,0.48808402
694,1.0
695,0.9999999
696,1.0
697,1.0
698,1.0
699,1.0
700,1.0
701,1.0
702,1.0
703,1.0
704,0.021468908
705,1.0
706,1.0
707,1.0
708,1.0
709,1.0
710,1.0
711,1.0
712,1.0
713,1.0
714,0.98785853
715,1.0
716,1.0
717,0.021929923
718,1.0
719,1.0
720,1.0
721,0.99983877
722,1.0
723,0.9995385
724,0.99999887
725,1.0
726,0.9602833
727,1.0
728,5.308386e-06
729,1.0
730,1.0
731,0.050543167
732,1.0
733,0.9999272
734,1.0
735,1.0
736,0.97249806
737,1.0
738,1.0
739,1.0
740,0.9987955
741,1.0
742,1.0
743,1.0
744,0.035825584
745,1.0
746,0.017553678
747,0.006745463
748,1.0
749,0.71960217
750,0.00095391204
751,1.0
752,1.0
753,1.0
754,1.0
755,0.9983108
756,1.0
757,1.0
758,1.0
759,1.0
760,0.99979395
761,1.0
762,1.0
763,1.0
764,0.013789112
765,0.999475
766,0.99999994
767,1.0
768,1.5558194e-13
769,0.996153
770,1.0
771,0.8190155
772,0.99759007
773,0.9999999
774,1.0
775,1.0
776,1.0
777,1.0
778,1.0
779,1.0
780,1.0
781,0.09402043
782,1.0
783,0.9999844
784,1.0
785,1.0
786,1.0
787,1.0
788,1.0
789,1.0
790,1.0
791,1.0
792,1.0
793,0.5888184
794,0.98289293
795,0.0046451367
796,1.0
797,1.0
798,0.023942968
799,1.0
800,0.0090329945
801,1.0
802,1.0
803,1.0
804,1.0
805,0.3588219
806,1.0
807,1.0
808,1.0
809,1.0
810,1.0
811,1.0
812,1.0
813,0.9991467
814,0.999987
815,1.9668087e-05
816,1.0
817,1.0
818,1.0
819,1.0
820,0.9515622
821,1.0
822,1.0
823,1.0
824,1.0
825,0.6649255
826,0.8794236
827,0.93821007
828,0.9583241
829,0.9999999
830,1.0
831,0.9837381
832,1.0
833,1.0
834,1.0
835,1.0
836,0.99999803
837,1.0
838,1.0
839,1.0
840,1.0
841,1.0
842,1.0
843,1.0
844,1.0
845,1.0
846,1.0
847,1.0
848,0.24189566
849,1.0
850,1.0
851,0.56858057
852,0.99999774
853,0.028710721
854,1.0
855,1.0
856,1.0
857,1.0
858,0.009458212
859,1.0
860,1.0
861,1.0
862,0.9664993
863,0.9996847
864,1.0
865,1.0
866,0.382684
867,1.0
868,1.0
869,0.76815814
870,1.0
871,0.9999999
872,1.0
873,1.0
874,1.0
875,1.0
876,1.0
877,1.0
878,1.0
879,0.57905674
880,1.0
881,0.9884517
882,1.0
883,0.9802094
884,1.0
885,0.99999946
886,1.0
887,1.0
888,0.99999243
889,1.0
890,1.0
891,1.0
892,1.0
893,1.0
894,1.0
895,1.0
896,1.0
897,1.0
898,0.21599495
899,1.0
900,1.0
901,1.0
902,1.0
903,1.0
904,1.0
905,1.0
906,0.9999999
907,1.0
908,1.0
909,1.0
910,1.0
911,0.021140307
912,1.0
913,0.9999953
914,1.0
915,1.0
916,1.0
917,1.0
918,1.0
919,2.7391097e-08
920,1.0
921,1.0
922,0.99999815
923,1.0
924,0.9999955
925,1.0
926,1.0
927,1.0
928,1.0
929,0.99999803
930,1.0
931,1.0
932,1.0
933,1.0
934,1.0
935,0.9967741
936,1.0
937,1.0
938,1.0
939,1.0
940,1.0
941,1.0
942,1.0
943,0.0012394111
944,1.3096368e-09
945,0.9999972
946,1.0
947,1.0
948,1.0
949,1.0
950,1.0
951,1.0
952,1.0
953,1.0
954,1.0
955,1.0
956,1.0
957,0.9999986
958,0.99999964
959,1.0
960,1.0
961,0.99998635
962,1.0
963,1.0
964,1.0
965,1.0
966,1.0
967,0.9996975
968,1.0
969,1.0
970,1.0
971,1.968567e-10
972,1.0
973,0.9999997
974,1.0
975,0.9997126
976,1.0
977,1.0
978,1.0
979,1.0
980,0.99999493
981,1.0
982,0.21129169
983,1.0
984,1.0
985,0.9999999
986,1.0
987,1.0
988,1.0
989,1.0
990,1.0
991,0.5980672
992,1.0
993,1.0
994,0.41692415
995,1.0
996,1.0
997,1.0
998,1.0
999,1.0
1000,1.0
1001,0.99999857
1002,1.0
1003,1.0
1004,1.0
1005,0.9999911
1006,1.0
1007,0.9999851
1008,1.0
1009,1.0
1010,0.9999999
1011,1.0
1012,1.0
1013,0.9999994
1014,1.0
1015,0.84511256
1016,1.0
1017,0.99990916
1018,1.0
1019,1.0
1020,1.0
1021,0.9790989
1022,1.0
1023,0.00118757
1024,1.0
1025,0.9999804
1026,1.0
1027,1.0
1028,1.0
1029,4.608457e-15
1030,1.0
1031,1.0
1032,0.99984556
1033,1.0
1034,1.0
1035,1.0
1036,0.9995464
1037,4.5411323e-14
1038,1.0
1039,1.0
1040,1.0
1041,1.0
1042,0.22270119
1043,1.0
1044,1.0
1045,0.9751574
1046,1.0
1047,1.0
1048,1.0
1049,0.06273385
1050,1.0
1051,1.0
1052,1.0
1053,1.0
1054,1.0
1055,1.0
1056,1.0
1057,0.1430586
1058,0.5704459
1059,1.0
1060,1.0
1061,1.0
1062,1.0
1063,0.0087752845
1064,0.7948658
1065,0.9999999
1066,0.6473552
1067,1.0
1068,1.0
1069,1.0
1070,0.9899446
1071,1.0
1072,1.0
1073,1.0
1074,0.9997977
1075,1.0
1076,1.0
1077,1.0
1078,1.0
1079,1.0
1080,1.0
1081,1.0
1082,1.0
1083,1.0
1084,0.9999812
1085,1.0
1086,1.0
1087,1.0
1088,1.0
1089,1.0
1090,1.0
1091,1.0
1092,1.0
1093,1.0
1094,0.99999094
1095,1.0
1096,1.0
1097,1.0
1098,1.0
1099,0.6839366
1100,0.99874175
1101,1.0
1102,1.0
1103,1.0
1104,0.7622147
1105,1.0
1106,0.9999938
1107,0.99990594
1108,1.0
1109,1.0
1110,1.0
1111,1.0
1112,1.0
1113,0.99999344
1114,0.99394053
1115,1.0
1116,1.0
1117,1.0
1118,1.0
1119,1.0
1120,1.0
1121,1.0
1122,1.0
1123,1.0
1124,1.0
1125,1.0
1126,1.0
1127,0.99964684
1128,1.0
1129,1.0
1130,1.0
1131,1.0
1132,1.0
1133,1.0
1134,1.0
1135,1.0
1136,1.0
1137,1.0
1138,1.0
1139,1.0
1140,0.9993572
1141,1.0
1142,1.0
1143,0.27012277
1144,1.0
1145,0.12845784
1146,1.0
1147,1.0
1148,0.999982
1149,1.0
1150,1.0
1151,1.0
1152,1.0
1153,0.9999997
1154,1.0
1155,1.0
1156,0.99268097
1157,1.0
1158,3.2590417e-06
1159,2.2385478e-09
1160,0.9954865
1161,0.172431
1162,1.0
1163,0.056739274
1164,0.9999999
1165,1.0
1166,1.0
1167,0.8563878
1168,1.0
1169,1.0
1170,1.0
1171,1.0
1172,1.0
1173,1.0
1174,1.0
1175,1.0
1176,1.0
1177,0.99992967
1178,0.70189893
1179,0.99659616
1180,1.1562025e-09
1181,0.00508533
1182,0.999992
1183,0.00095133623
1184,1.0
1185,1.0
1186,0.08106949
1187,1.0
1188,1.0
1189,1.0
1190,0.999356
1191,1.0
1192,1.0
1193,1.0
1194,1.0
1195,0.99997497
1196,0.99999815
1197,0.9999999
1198,1.0
1199,0.0024095387
1200,1.0
1201,1.0
1202,3.9244e-05
1203,1.0
1204,1.0
1205,1.0
1206,0.9999999
1207,1.0
1208,1.0
1209,1.0
1210,1.0
1211,1.0
1212,1.0
1213,1.0
1214,1.0
1215,1.0
1216,1.0
1217,3.7622697e-10
1218,1.0
1219,1.0
1220,1.0
1221,0.9989024
1222,1.0
1223,0.99964225
1224,0.9999816
1225,0.99999934
1226,0.020197563
1227,0.8506949
1228,1.0
1229,1.0
1230,1.0
1231,1.0
1232,1.0
1233,1.0
1234,1.0
1235,1.0
1236,1.0
1237,1.0
1238,1.0
1239,1.0
1240,0.024511587
1241,0.9958331
1242,1.0
1243,1.0
1244,0.9991463
1245,0.38565964
1246,1.0
1247,1.0
1248,1.0
1249,1.0
1250,1.0
1251,1.0
1252,1.0
1253,1.0
1254,1.0
1255,0.9999996
1256,0.0010404612
1257,0.80503947
1258,1.0
1259,1.0
1260,1.0
1261,1.0
1262,1.0
1263,1.0
1264,1.0
1265,1.0
1266,1.0
1267,0.09797613
1268,1.0
1269,1.0
1270,1.0
1271,0.16821514
1272,1.0
1273,1.0
1274,1.0
1275,1.0
1276,1.0
1277,0.37830147
1278,0.9999346
1279,0.9782241
1280,1.0
1281,1.0
1282,1.0
1283,1.0
1284,0.99928933
1285,1.0
1286,1.0
1287,0.99999684
1288,1.0
1289,1.0
1290,1.0
1291,1.0
1292,1.0
1293,1.0
1294,1.0
1295,0.99846256
1296,0.34911272
1297,1.0
1298,1.0
1299,1.0
1300,1.0
1301,1.0
1302,1.0
1303,0.0022231974
1304,1.0
1305,1.0
1306,0.0015112257
1307,1.0
1308,1.0
1309,1.0
1310,1.0
1311,1.0
1312,1.0
1313,1.0
1314,0.000810842
1315,1.0
1316,3.091516e-16
1317,1.0
1318,1.0
1319,8.1340344e-13
1320,0.9991452
1321,0.0009449067
1322,1.0
1323,1.0
1324,1.0
1325,1.0
1326,0.9999997
1327,1.0
1328,1.0
1329,1.0
1330,1.0
1331,1.0
1332,3.7592392e-06
1333,0.999832
1334,1.0
1335,1.0
1336,1.0
1337,1.0
1338,4.4939265e-05
1339,1.0
1340,1.0
1341,1.0
1342,1.0
1343,1.0
1344,1.0
1345,1.0
1346,0.00023752656
1347,0.017867934
1348,1.0
1349,1.0
1350,0.9721975
1351,1.0
1352,1.0
1353,1.0
1354,1.0
1355,1.0
1356,1.0
1357,1.0
1358,1.0
1359,1.0
1360,0.9948603
1361,0.9999948
1362,1.0
1363,1.0
1364,1.0
1365,1.0
1366,1.0
1367,1.0
1368,1.0
1369,0.99336654
1370,1.0
1371,1.0
1372,1.0
1373,1.0
1374,1.0
1375,1.0
1376,1.0
1377,1.0
1378,0.9999983
1379,1.0
1380,1.0
1381,0.9999973
1382,1.0
1383,0.36802474
1384,0.9085887
1385,0.9971807
1386,1.0
1387,1.0
1388,1.0
1389,0.9999993
1390,1.0
1391,1.0
1392,1.0
1393,1.0
1394,1.0
1395,1.0
1396,1.0
1397,0.9995936
1398,1.0
1399,0.99994
1400,1.0
1401,1.0
1402,1.0
1403,1.0
1404,0.9999983
1405,1.0
1406,0.9998567
1407,1.0
1408,0.011758473
1409,1.0
1410,1.0
1411,1.0
1412,1.0
1413,1.0
1414,1.0
1415,1.0
1416,1.0
1417,1.0
1418,0.13971892
1419,1.0
1420,1.0
1421,1.0
1422,0.0045543043
1423,1.0
1424,1.0
1425,0.99973994
1426,0.9962075
1427,0.99952394
1428,1.0
1429,1.0
1430,1.0
1431,4.353555e-08
1432,1.0
1433,1.0
1434,1.0
1435,0.9930709
1436,1.0
1437,0.0062697665
1438,1.0
1439,1.0
1440,1.0
1441,1.0
1442,0.28222564
1443,3.333037e-08
1444,0.6960258
1445,1.0
1446,1.0
1447,0.99990046
1448,1.0
1449,0.99999535
1450,1.0
1451,1.0
1452,1.0
1453,1.0
1454,1.0
1455,0.9996301
1456,0.37831882
1457,1.0
1458,0.075468145
1459,0.9993478
1460,1.0
1461,1.0
1462,1.0
1463,1.0
1464,1.0
1465,1.0
1466,1.0
1467,1.0
1468,1.0
1469,1.0
1470,1.0
1471,1.0
1472,1.0
1473,1.0
1474,1.0
1475,1.0
1476,1.0
1477,1.0
1478,1.0
1479,0.9961679
1480,1.0
1481,1.0
1482,1.0
1483,1.0
1484,6.963963e-06
1485,1.0
1486,1.0
1487,1.0
1488,1.0
1489,1.0
1490,1.0
1491,1.0
1492,1.0
1493,1.0
1494,1.0
1495,1.0
1496,1.0
1497,1.0
1498,1.0
1499,0.9999226
