x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0.655565043,-0.657487528,0.946922434,0.784326788,-0.784845309,-0.189148714,0.126539437,-0.773109809,-0.320147304,-0.878214222
-0.306016439,-0.707220283,0.11202333,0.877732963,-0.078554945,-0.206688535,-0.682948978,0.323979396,0.958040649,0.479879661
-0.343097917,-0.42355166,-0.230851492,0.049714806,-0.705460903,0.293615866,-0.155958067,-0.259897837,0.68112472,0.682539832
-0.847391435,-0.022370977,-0.392240117,0.982633437,0.678628296,0.16485929,0.924804355,-0.189299727,0.860671896,-0.962265308
0.751212155,0.163503789,-0.920157342,-0.142869337,0.928945648,-0.199973369,0.253758432,-0.530209186,0.279256476,-0.197832045
0.373072753,0.247683272,-0.031623258,-0.551465749,0.996488557,-0.801340062,0.52247733,-0.373413511,0.05858397,-0.648438042
0.941123739,-0.897299963,0.11839734,0.071278696,-0.858961361,0.051831181,-0.670847438,0.969356619,-0.875861261,0.795773111
0.571280291,0.219704512,-0.715195862,-0.718010587,0.559071075,-0.308356761,-0.481028394,0.176057775,0.071909725,0.22362742
-0.084080732,-0.751248661,0.301471776,0.21950619,-0.639583141,-0.260287436,0.003955134,0.505414048,-0.46742497,0.595768075
-0.742554619,-0.571161802,-0.431645595,-0.565134951,-0.891897807,0.529933486,0.958013061,0.706208461,-0.819806545,0.381156784
0.64998924,0.630746393,-0.240169711,-0.197148028,-0.06219082,0.989940124,-0.456536325,-0.911222267,0.604932773,-0.224904942
0.069160209,0.663285369,0.181967862,0.74948912,0.078762268,0.99462959,-0.335850116,-0.976959893,0.83412839,-0.298664971
-0.950561482,-0.832036779,0.365634037,-0.569796499,-0.089564192,-0.87574725,0.75318208,0.486186767,-0.037970929,0.719171377
0.267912899,-0.827971314,-0.369698359,0.486445141,0.179001854,0.593114786,-0.095881996,0.978581929,0.450028534,0.6683362
-0.429065158,0.773827715,-0.765251097,-0.909835502,0.585379387,0.134100102,-0.085122891,-0.024836643,0.138838751,9.52E-05
-0.064841186,-0.271157758,0.084446872,0.365989054,0.395714,-0.148165589,0.483898315,-0.304375858,-0.428465186,0.413895642
0.439109331,0.224226309,0.836323375,-0.305707635,0.762417579,-0.629240422,-0.895279486,0.486934858,0.66356117,-0.479776614
-0.132585392,-0.305420384,-0.087947079,0.111925031,0.591451456,-0.507354527,0.450409252,0.034115327,-0.625342997,-0.161301338
-0.189834435,-0.250997853,0.467413127,-0.693674384,0.448299119,-0.233473185,-0.407153763,0.517031091,0.661112391,0.361472195
-0.089598123,0.230930149,0.947969633,0.526423882,0.253117754,-0.399840042,0.756854958,-0.218197455,0.261159892,-0.72701871
0.70430381,-0.728602305,-0.34059097,-0.106634246,-0.947903344,0.081892138,0.208752006,-0.915378724,-0.895492404,0.181187334
-0.315516193,0.649513616,0.692893917,0.520647606,-0.362330371,-0.690043825,-0.435711014,0.799465096,-0.097400708,0.444770518
0.168342355,0.362163549,-0.495701354,-0.336864896,-0.290433348,0.373245153,-0.858830922,0.28008441,0.827439768,0.516940677
0.624404232,0.326205897,-0.121950372,-0.413811821,0.216334539,-0.724464877,0.466202476,0.659549326,-0.230738271,-0.488813826
0.736008998,-0.787886805,0.636079087,-0.791305082,0.436166459,-0.514894548,0.190629439,0.627738454,-0.535553328,0.46978862
0.496389923,-0.929065871,-0.504923596,0.259776269,-0.078865111,-0.224538133,-0.405579426,0.062685972,-0.886175925,0.98353856
-0.498265465,0.93576316,0.673596942,-0.654874521,-0.09491071,-0.033783041,-0.621621256,0.816957619,0.12217244,-0.376379378
0.463176576,0.209930097,-0.074037511,0.693952996,-0.718110125,0.55378642,-0.984402765,-0.875653857,-0.798884415,-0.862222735
0.807914252,-0.392706869,0.485324642,-0.666914602,0.771470949,-0.603478815,0.660531387,-0.780433239,0.213697846,0.405349114
-0.571660293,-0.11661984,-0.933625147,-0.061062484,0.159924046,-0.113476143,0.285801375,-0.554331317,-0.029569231,-0.266928279
-0.749419606,0.837497714,-0.688625255,-0.507770613,-0.047874607,0.079983308,-0.399190767,-0.49053352,0.153080363,-0.292570339
0.374387735,-0.412179058,-0.132868573,0.690829234,-0.943426806,-0.735608621,-0.914768834,-0.827555632,-0.522628731,-0.627918353
0.435260541,-0.221361173,-0.626284882,-0.278409095,-0.196903423,-0.500697074,0.205365963,0.629915023,0.000870054,-0.072089593
-0.016488727,0.806976247,0.584568648,-0.623375035,0.753061625,0.771391493,-0.198491956,-0.708729009,-0.408858406,0.462725876
0.675851193,0.970073605,-0.553635849,-0.454339803,-0.201607695,0.86003458,-0.624383993,0.808230293,-0.781517246,0.277679826
0.113131536,0.77497539,-0.06921499,0.838540004,-0.64880169,-0.59346386,-0.910925002,0.399706348,-0.021547949,0.519026022
-0.74576247,0.681847752,0.129920612,0.917576052,-0.988383212,0.547611697,-0.246076652,0.850567126,-0.480638712,-0.879945487
-0.93404933,0.949236966,-0.404401476,0.518723979,0.99741769,0.147114967,-0.798573222,-0.29501978,0.261978309,-0.642581501
-0.742675418,0.461397078,0.584539374,-0.684592967,-0.561238654,0.118820796,0.918813379,0.493153548,0.830740604,-0.11008375
-0.587425681,-0.867345022,-0.798142435,-0.64145214,0.024899542,-0.358724336,-0.74615755,-0.125181223,-0.982674519,-0.645546953
-0.826416536,-0.621734368,0.768592023,0.645828352,0.952629018,0.300313742,0.675024169,0.733171578,-0.779110027,-0.402603327
0.374314692,0.873166385,-0.21531505,0.497474229,-0.391905238,-0.861040263,-0.884495913,0.777079786,-0.093699203,0.206627673
0.785470824,-0.601846923,-0.128561695,0.822780127,0.425275419,0.523168932,0.86408283,-0.104655225,-0.478219678,-0.76358839
0.62662486,0.288958395,-0.364187522,0.003276467,0.793682076,-0.915547077,-0.626585658,0.726100225,-0.92295469,-0.301762518
-0.34631198,0.304903476,-0.763374899,-0.454829912,-0.661924182,-0.37503006,0.567411377,0.743003506,-0.652421876,-0.240560465
0.5763498,0.974540995,0.398235868,0.436338741,0.674686086,0.311530692,0.775951231,0.17101041,0.57059737,0.495259169
0.60286218,0.658750814,0.347699617,-0.750627078,-0.156561067,0.995383131,-0.000668039,-0.730585632,-0.881398495,0.618526015
0.661536347,-0.909670421,0.978931654,0.024959238,0.82259014,-0.900963292,-0.118408706,-0.125428598,0.032798168,-0.117700968
-0.712634581,-0.27238668,0.970600261,-0.532526116,0.45738353,-0.260976652,-0.913592039,0.746366434,0.871812868,-0.367906963
0.783356532,0.564851318,0.28700077,-0.011791518,0.764893832,-0.545106606,0.328835495,0.64459632,0.120308382,0.970774496
0.183011882,-0.402651625,0.955441126,-0.552090708,-0.030328865,-0.515266901,0.311373472,-0.362304749,-0.345947789,0.831015354
-0.902125377,-0.958851846,0.919059457,-0.924587734,-0.901281416,0.140211991,0.401579091,-0.265283172,-0.255725689,0.499221597
-0.112571058,-0.950280455,0.15927933,-0.515038343,-0.895572024,0.500809505,-0.67892646,-0.254701783,-0.307646459,0.121553636
-0.785269728,0.393042024,0.246699806,0.017541975,-0.013503882,-0.596672972,-0.643420569,0.791248308,0.350213292,0.479299286
-0.200313667,-0.644828513,-0.999053,0.429625576,0.419264729,-0.463693094,0.185893819,0.557528956,0.655234626,-0.364646553
0.978669109,-0.591295006,-0.649388751,0.990053533,0.839914612,0.949167662,-0.605870844,-0.079717181,0.159490815,-0.874463169
-0.374424558,-0.678853596,-0.978149363,0.896435584,-0.271616313,-0.266808364,0.164098762,0.085703185,0.189813975,-0.597934182
0.457291815,-0.094476777,-0.534588906,0.311908488,0.147301596,-0.766675616,-0.484469029,0.459768664,-0.292973396,0.579715422
-0.312991679,-0.01959805,0.598469703,0.709165921,-0.933214317,-0.580335928,0.794507044,0.947499633,0.290605542,0.485394044
-0.524482192,0.757766875,-0.72153068,-0.993020646,0.275830916,-0.696838032,-0.054509781,-0.853178669,0.056893475,-0.102509876
-0.047017709,-0.691870062,0.838559528,-0.708433516,-0.921313628,-0.004371866,0.97309503,0.289127491,0.0283621,0.438146782
0.220309798,0.680035121,0.334441592,-0.157013627,-0.387857945,-0.875557714,0.037103888,0.959563206,-0.795757834,0.583527457
-0.569534547,0.918181409,-0.523379995,-0.287029999,-0.635772178,-0.011463957,0.885111332,0.508305143,-0.261248132,-0.392360677
-0.108001861,0.959234184,0.463323509,0.723362264,0.252181183,-0.120703413,0.659909331,0.889376186,0.203448096,0.728543183
0.817801572,0.810130377,0.792567725,-0.852471799,-0.359367091,0.04207811,0.812899844,-0.914955587,-0.595628718,-0.992122705
0.284427731,0.176178606,0.676736265,0.273471871,-0.442238656,0.700529676,0.94330087,0.385136112,-0.356850839,0.688823033
0.823670997,-0.86318453,-0.037318063,0.037298,-0.061148532,0.357103626,0.277531726,0.909070657,0.64515555,0.273635718
-0.649938256,0.686759717,0.132658908,-0.293672511,0.547805461,-0.120812139,0.977677416,-0.334621711,0.668499704,0.351679086
0.182502984,-0.729082315,0.83418955,0.31336138,-0.458710042,0.152507326,-0.103375525,0.684833333,0.881367444,0.534140191
-0.678148475,0.37820643,0.378060976,-0.377271896,-0.257491178,-0.369121871,-0.328199728,-0.552298715,0.484561499,0.7494596
-0.331647889,0.10238979,-0.125702737,0.164662852,-0.593366287,0.39132268,-0.817864073,0.111852512,0.724859383,-0.354589297
-0.360197682,0.611743384,0.316158998,0.620895568,0.608650858,0.451916199,-0.143945523,-0.185875189,0.80297177,0.461690818
-0.380343033,0.802759945,-0.978017875,-0.187264575,0.631427733,0.390910249,0.118578039,-0.641694307,0.378718772,0.748281159
-0.317402162,-0.921062145,0.222414857,0.878211293,-0.265666623,0.41360327,0.375068759,0.173453983,0.850536266,-0.20726187
-0.978768213,0.769066107,0.465479181,-0.84342115,0.549559204,-0.234516729,0.752094535,-0.66336071,-0.172339459,0.070882619
0.706400321,0.632498846,-0.528451516,0.134737474,0.392171752,-0.935572992,-0.376524661,0.717555665,-0.357470989,0.235267609
0.066104618,0.351135411,0.76013188,0.671614268,-0.559204691,-0.459653362,0.633007299,0.601564256,0.431194797,-0.474298776
-0.168406179,0.396499797,0.748043989,0.296956808,0.780829137,-0.871362137,-0.477084772,-0.296663099,-0.495607284,-0.453921398
0.054641833,-0.70705649,0.123212755,-0.359812647,0.303625003,0.487459285,0.091055248,0.600458003,0.712391339,0.00490183
-0.848747379,-0.364187364,-0.515192891,0.827693354,0.591716873,0.835232205,-0.9541699,0.624647397,-0.765961118,0.720128561
-0.649745087,-0.290559559,0.801006061,-0.436756972,0.434116068,-0.244987126,-0.25835268,-0.817140549,-0.550294493,-0.425201354
0.408098404,0.879446218,-0.796587599,-0.609279014,-0.668546226,-0.139555,0.844704242,-0.581420385,0.243956674,-0.500413979
0.354001949,-0.162577366,-0.493313759,0.803166676,0.50386143,-0.05150304,0.543388618,-0.617291527,-0.568584937,-0.704139989
-0.762667803,-0.698779782,0.320485526,-0.470638799,0.559307094,-0.763363908,-0.775615631,-0.131350128,0.667682311,0.009821443
0.851837358,0.117772355,-0.99416864,-0.594883641,0.348651789,-0.094880677,0.668450646,0.074836879,0.73260356,-0.83095818
0.130405333,-0.11332287,0.909907462,0.709370004,0.047913805,-0.367672404,-0.362463293,-0.980583641,-0.000624648,-0.798482879
-0.220536313,0.611932219,-0.591798314,-0.6499869,-0.834939894,0.634515668,-0.889893177,-0.623978622,0.703126977,0.557368694
-0.920371048,-0.555022526,-0.817924253,0.66363922,0.975811905,0.154483865,0.730279139,-0.162333045,-0.138171803,-0.883848671
-0.651277677,0.877592102,0.651075844,0.963611399,-0.267741432,0.000381843,-0.706271069,0.210667115,0.757403178,0.88576624
-0.403028497,0.671456258,0.51579721,0.845650839,0.381501333,-0.039543745,-0.736659996,-0.810314522,0.527043503,0.500239096
-0.970610162,0.886240046,-0.486970329,0.145627594,-0.659903275,-0.356978599,-0.647089487,0.718597082,0.18505936,-0.721573664
-0.73267677,-0.627272131,-0.936586592,0.919590271,0.141142942,-0.070966294,-0.549201756,-0.744110035,0.619118045,-0.611489121
0.783304341,-0.74712755,0.866156594,0.001889356,0.320785116,-0.404600573,-0.863327798,0.663008632,0.420216665,0.479643073
0.195661616,-0.235055754,-0.5296917,-0.93785899,0.304344345,-0.25068903,0.169405151,0.455550322,-0.300437319,-0.990736741
0.168588747,0.909792487,0.871669172,0.187111876,0.160748857,-0.461440783,-0.598620658,0.263025424,-0.370059139,0.303956114
0.038145511,-0.983741983,0.963203546,0.067470736,0.885272502,0.842233206,-0.043130351,0.985986454,-0.602792169,-0.97421377
-0.087143804,0.150629125,0.382837936,-0.495324807,0.263433105,0.030100675,-0.864247099,-0.543179959,0.641182923,0.823459016
0.285618909,0.374170862,0.501983603,0.40206806,-0.47662232,0.699921588,-0.805390653,-0.252895891,0.631567892,-0.314477952
-0.324222777,-0.488739926,-0.769996602,-0.547251364,-0.024191638,-0.30305954,0.316306421,0.147906561,0.832013834,0.971435427
0.568219459,-0.903946194,0.748691912,0.036701749,0.483445044,0.775616842,-0.43351482,0.742622717,-0.842158777,0.998293428
-0.572751707,0.200536053,-0.694013391,-0.472535893,-0.559720871,0.445725072,-0.215849634,-0.566919132,0.436989451,0.371039032
-0.99472171,-0.64879332,-0.370120818,0.288235944,-0.514824712,0.457457261,-0.516340065,0.52420595,-0.550895985,-0.141029505
-0.053381439,-0.842711993,0.203384624,-0.307254152,-0.08769213,-0.043936681,-0.26065875,0.815903162,-0.883794999,-0.423229426
0.625080335,-0.121880805,0.967974625,0.973540538,-0.587346144,0.465053893,-0.207149814,0.763414298,-0.780614942,-0.052147927
0.290091701,0.728773306,0.924747803,0.621955238,0.044643569,0.077438709,0.984617648,-0.593743721,-0.966489854,-0.67987879
0.537406115,-0.00540229,0.923068366,-0.320072715,0.275812003,0.118823737,-0.423290355,-0.724534929,0.908885275,0.84641348
0.590197434,-0.286568665,0.634862537,-0.180214927,-0.834082533,0.353429805,0.233774492,0.593473022,-0.699957243,-0.11015295
-0.647340703,-0.871746191,-0.731470862,0.68591975,-0.481757881,-0.615041658,0.726649834,-0.159611948,0.805898976,-0.223056217
-0.244308925,-0.265728211,-0.552664971,-0.129952791,0.69802327,-0.006780803,0.759608431,-0.968569772,-0.241490627,-0.929616364
-0.45977743,-0.336674809,0.800175673,-0.496592383,0.98660592,0.023704894,-0.6429424,-0.183363366,0.320816813,-0.777736349
0.009009185,0.335376117,0.536287238,0.360239826,-0.844375633,0.019079669,0.15478413,-0.802724976,0.460490758,-0.525500509
0.435764368,0.652659371,-0.81785048,0.747603434,-0.712964537,-0.685579604,0.988862504,-0.767685305,0.246466573,0.204190102
0.09136042,0.404072078,-0.881500725,0.974808468,-0.627006938,0.599637679,-0.713111183,0.436009987,-0.941915515,-0.714652288
-0.672754164,-0.45894284,0.456421167,-0.031842325,0.717332609,0.908381399,-0.30196878,0.225557148,-0.470943413,0.077217931
0.907720226,0.583448653,0.784382412,0.548271215,-0.896426692,-0.922943109,0.4534811,0.487538599,-0.199858228,-0.641639602
0.082189364,-0.337313446,-0.600990507,-0.42742122,0.77412359,-0.333206244,-0.008700638,-0.859627023,-0.263158424,0.29887948
-0.104210353,0.669343942,-0.970845262,0.302172713,0.575412346,0.1845532,-0.534575826,0.938966775,-0.813481454,-0.852619207
0.699437592,0.760136786,0.478848778,-0.098789465,-0.053277518,-0.048920609,0.729151703,0.942335477,-0.520478951,-0.260461123
0.114702726,0.645529194,0.651142557,0.25336462,-0.045654925,0.161830506,-0.29425481,-0.689345107,-0.121814789,0.600970519
0.198034686,0.536976241,-0.758335864,-0.821931399,0.354992166,0.550063919,-0.46819309,-0.499438138,-0.786300773,-0.284856906
0.927080884,-0.989725919,0.963113394,0.528595385,0.117285279,-0.90820177,0.523182077,0.512910504,0.374518874,0.406047276
0.005064421,-0.524205096,0.04147217,0.161458618,0.382609056,-0.402793371,0.459149149,0.062243881,-0.873540633,-0.03772198
-0.494681901,0.738634317,-0.252057106,0.7380801,0.990859875,0.011110585,0.150279593,0.994747221,0.8385507,0.737170717
-0.687878183,-0.778803603,-0.731026045,-0.794221789,0.115103112,0.512379739,0.250758363,-0.86816588,-0.093282056,0.603819637
-0.359861181,-0.902724247,0.398720649,0.774279897,-0.318037801,-0.917631391,0.771108451,0.911579203,-0.932013675,-0.229082752
0.355813462,0.636689535,-0.064042822,0.300016916,-0.337069476,0.745780832,0.611440727,0.18510383,0.861925527,-0.942596841
-0.65544032,0.731979144,0.148522925,0.10562232,-0.200059757,-0.649864214,-0.231159634,-0.815571247,-0.846201797,-0.158145768
-0.840691696,0.567703622,-0.199410145,0.816389496,-0.403333165,0.467555175,0.923770636,-0.680390668,-0.315974584,-0.08381344
0.822423851,-0.551274273,0.668223268,0.885679224,-0.237506488,-0.224211979,-0.534846823,-0.963966145,0.384616466,0.010526499
-0.235157501,-0.898506158,0.721144472,-0.369496417,0.482218218,0.203486441,0.015059905,0.95664672,-0.20967275,0.865829089
-0.294659114,0.144093104,0.683544277,0.814903858,0.64993567,0.336373893,-0.208696796,-0.215684993,-0.753963535,-0.236556555
0.344389985,0.838544745,-0.070741245,0.477241797,-0.068623143,0.258017625,0.768930821,-0.837644236,0.753345803,0.724384824
-0.030656658,-0.782631002,-0.901712163,-0.799109679,0.998486308,0.290867305,-0.994608986,0.500380593,0.802962969,-0.735315906
-0.651244741,-0.143294763,-0.859562037,0.222287222,-0.874412475,-0.495092242,-0.181060382,0.070974951,-0.731819909,0.666881681
0.85062722,0.890694023,0.961465708,-0.169362567,-0.795713762,-0.09001098,0.07019544,0.117371,0.766613725,-0.99499215
-0.076922853,-0.000723768,-0.187920587,0.78466945,-0.166168983,0.659570175,-0.597393865,-0.790632064,0.290545648,0.185724419
0.266379907,-0.905417427,-0.35678752,0.25487817,0.970277186,0.497829776,-0.231944691,0.727738574,-0.239796794,0.331684682
-0.653628767,0.828986512,0.217595756,-0.980366185,-0.927170875,-0.759587262,-0.169687667,-0.421077595,-0.73091218,0.296429153
-0.66828509,-0.474955515,0.274185416,0.323605586,-0.197478376,-0.982010753,-0.808907421,-0.117927399,-0.399309451,0.977575771
0.628524561,-0.827898385,-0.290115596,-0.134486096,-0.920435968,-0.802037352,-0.746287481,-0.104432844,-0.291312091,-0.337609921
-0.615790133,0.458685383,-0.808433255,0.971281605,0.078945762,0.056404597,0.401183636,-0.787874306,0.559121694,0.249324325
-0.541293973,-0.703654789,0.480501787,-0.007975049,0.781680954,-0.161082567,-0.405793714,-0.026486544,0.319232935,0.556308566
0.425623147,-0.47817171,-0.657028733,-0.284096863,0.245141614,-0.038758611,-0.80902548,0.520368265,-0.354619212,-0.077355487
-0.349490888,-0.824751444,0.347744051,-0.635457967,0.801930001,-0.525639051,0.7948702,-0.582397457,-0.593056588,0.176041099
-0.488576164,-0.698375866,0.353001273,0.924183923,-0.614387192,0.578398879,0.034179288,0.276408133,-0.379404793,-0.534358806
0.359179246,0.583201072,0.619997164,0.773847858,-0.216189949,-0.546798616,-0.507046788,0.913039147,0.505756218,-0.654721688
0.433868668,-0.057142992,0.157278768,-0.023117086,-0.098361371,-0.544501242,-0.103032208,-0.707556301,-0.912077857,0.860235343
0.370517466,0.15478181,-0.74908076,-0.392465883,0.980281076,-0.089646791,-0.147471577,-0.967915882,0.95603562,0.391516247
0.287423788,-0.8665276,0.304081291,0.093362087,0.926233292,0.871485124,0.720676783,-0.020926045,0.22732169,0.82717158
-0.810997064,0.771499021,-0.316720656,0.977978195,-0.401473548,-0.502321676,-0.123562267,-0.613256675,0.898219148,-0.774563224
0.814923372,-0.617523954,0.170376829,0.987607001,0.565058785,0.269571032,-0.522190914,-0.838355063,0.199156506,-0.244968285
-0.740402861,-0.197445614,0.889611583,-0.559149948,0.438118656,0.543150951,0.769875932,0.604433584,0.620082473,-0.955034864
0.682123055,-0.331242836,0.163686793,-0.189689863,-0.469848682,-0.79528856,-0.388717991,-0.276033579,0.057105602,0.50380688
-0.138677887,-0.001921558,-0.874314619,0.68535395,-0.438003018,-0.51036082,-0.081672937,0.338453093,0.714380743,0.238604705
0.357884281,-0.27165977,-0.538248968,-0.371664417,-0.972053569,0.818426683,0.388914981,0.50347781,0.447919102,-0.93458387
0.590724996,0.736470256,0.870140139,-0.36154757,0.950313959,0.05949459,-0.003826834,-0.60432788,0.556471785,0.040581412
0.163878381,-0.861574563,0.794030853,-0.804272893,0.6450974,0.648997902,0.987344562,-0.037467758,-0.988928818,0.088694598
0.315539382,0.320344548,0.248322986,0.556803622,0.452358409,-0.751760664,-0.405115107,-0.622593141,0.257664692,0.669963171
-0.598766004,-0.033298393,-0.787292098,0.919183173,0.04224617,0.18589134,0.893980633,0.740322996,-0.473993061,0.013454504
0.34449836,-0.198268845,0.114942309,0.131755174,-0.969154171,0.796481111,-0.632336864,-0.17550777,-0.005381676,0.722097374
0.1072141,-0.34580343,0.359117724,-0.522122711,0.1595268,0.413897656,-0.063111241,-0.98870919,0.683905205,-0.718329771
-0.181993642,-0.4659339,0.878139336,0.078850445,-0.12871085,0.578747517,-0.960998031,0.221340674,-0.291851321,0.114924988
-0.139341181,0.706062114,-0.465826628,-0.800397571,0.419909123,0.876460164,-0.633148241,0.540768553,-0.255190619,0.737330703
-0.583371281,-0.474487325,0.992878802,0.98958075,-0.614968992,0.525494367,0.359381343,0.632481481,0.766641722,-0.761738113
-0.232216282,0.874127579,-0.533042678,0.220283914,-0.066379716,-0.613599905,-0.291066967,0.165114351,0.085198905,-0.13713771
-0.213289532,0.808076262,-0.740799441,0.495794561,0.72050924,0.884265732,0.728776919,-0.05001835,-0.323262058,0.273347641
-0.877283923,-0.850726056,0.57348295,-0.698733523,0.799939322,0.23136636,0.497383423,0.490848321,0.457811086,-0.628982447
0.999847557,0.755596524,0.698204836,0.060742609,0.859180568,0.449399446,-0.892143324,0.31163114,0.804928545,-0.125819376
0.243260094,-0.772450851,0.735414024,0.605681486,-0.013929092,-0.251482792,-0.712651324,0.252286,-0.073898531,-0.667024441
0.21595362,-0.59100214,-0.708245009,-0.52602058,0.882100158,-0.995897019,-0.123695686,-0.247109055,-0.386822641,-0.525592632
-0.702884291,0.76236619,0.674925886,0.441978445,0.694802057,0.830776324,0.497470682,-0.676214046,0.290825295,0.345759574
-0.758107395,-0.237902216,-0.205620498,-0.962443841,-0.437308766,-0.778882239,0.136262081,-0.28183279,0.119210487,-0.727255783
-0.963274229,0.205983855,-0.919616658,0.736030206,-0.670126381,-0.205481307,0.881243856,-0.601565797,-0.7683312,0.102765614
0.852562824,-0.58774174,-0.595767624,0.507118492,-0.030542567,-0.362530401,-0.996161862,0.408446834,-0.685980072,-0.541204726
0.781948673,0.767889096,0.66643318,0.657965302,-0.47112227,0.807452676,-0.965400259,-0.922373217,-0.413218447,0.755939571
0.108070131,-0.07266347,-0.851387859,0.734345871,-0.945655641,-0.453080462,0.585112529,0.17706795,-0.178574459,0.24152839
-0.932798703,0.117204545,-0.495434003,0.667102708,-0.324452465,0.909885546,-0.35832978,0.631213031,0.491293782,-0.357630839
-0.147018576,-0.128680495,0.46904702,-0.16337457,-0.687261493,0.786011453,0.165672809,0.44771322,-0.598494959,0.638577113
0.459769943,-0.101925724,-0.896952962,0.259933677,0.370599851,-0.549482208,0.024768792,0.687823645,0.600318476,0.11575392
-0.922447876,0.744119624,-0.868131213,0.726283874,-0.237891176,-0.335208334,-0.313772501,0.617346853,-0.528100514,0.944458996
-0.149125755,0.000698816,-0.076800152,-0.417548904,0.450884342,0.475733018,0.644963507,-0.706990248,0.261688189,0.025903353
-0.689076225,0.357545349,-0.926284472,0.487835739,-0.788231903,-0.172719823,-0.85407781,-0.503693263,0.100020175,0.66296665
-0.48451135,0.36519995,-0.25245058,-0.520605263,-0.597391488,0.043247238,0.851373064,-0.02286134,0.617535761,0.409036185
-0.932892728,0.075394974,-0.679421304,0.94465493,0.01316749,-0.086445866,0.191508462,0.98945574,0.716704517,-0.041988004
-0.428861647,0.234804102,0.862858259,0.301173769,-0.156664935,0.602016,-0.915612441,-0.262581431,0.22320591,0.997533132
0.572287455,0.872655197,-0.910148516,0.496652387,-0.608264621,0.695277538,0.099272227,0.02188985,0.987006701,-0.609882217
0.430440652,-0.650474074,-0.443529609,-0.039825648,0.63118522,-0.39182457,-0.696660905,0.897869537,-0.400344312,0.80565623
0.457976708,-0.187367069,0.005939203,-0.387629808,-0.999757367,0.064829374,-0.486850493,-0.2113382,-0.427237531,-0.189658009
0.79165328,0.10330513,-0.033281643,0.692247492,-0.626574228,-0.870450964,-0.157411511,-0.200108324,0.852562886,0.879780127
0.494155026,-0.219720534,-0.570236999,-0.278601947,-0.650255345,-0.589991167,0.294845142,0.960511406,-0.742976311,0.494619803
-0.208944879,0.295125164,0.791606484,-0.709355798,-0.323272748,-0.698038003,-0.225357203,0.889406966,-0.960501666,-0.591048065
0.775263045,0.14347251,-0.024127505,-0.229231404,-0.618769353,0.838234176,-0.363391573,0.503804407,-0.349833368,-0.812035249
0.73601794,0.80559578,-0.007842806,-0.959126783,-0.305860164,0.551973271,0.701586748,0.991903846,-0.890072794,-0.468843074
0.37591385,0.941280104,-0.914638992,-0.528859784,-0.998763427,-0.548225994,0.00157331,0.858319093,0.313762435,0.399119594
-0.692263354,-0.721987353,0.974330387,-0.304067476,-0.798537247,-0.738591102,-0.782570833,0.470446814,0.904420439,-0.207039172
0.788228574,0.910905665,-0.384927507,-0.434676104,-0.932620285,0.324691326,0.143770192,0.648921975,-0.938921885,-0.384835323
0.729613798,-0.840675212,0.135881434,0.965279893,0.379455875,0.622463533,0.193390635,0.606501409,-0.721291125,0.141478885
