,0
134,2.7592153172127984
135,-0.6957078773723774
136,-0.8951232156827659
137,1.533040772123466
138,1.1328186713871227
139,-1.8044456423234425
140,-1.416177047064165
141,-1.783585672941502
142,-0.06523129748708584
143,-0.425826066806602
144,-0.4015082163046185
145,1.986034770423037
146,-1.8078100520336304
147,-0.28787105639040594
148,-0.17972532811653583
149,1.7336430712785555
150,2.4185754512389934
151,-0.16285029191350625
152,-0.6817213058003098
153,2.194364634870934
154,1.7589491685122676
155,0.08934575198354258
156,0.8394752698341137
157,-1.6383863622257562
158,-2.7366618369674915
159,1.7435842611825518
160,1.7532119770153711
161,0.7762871983753267
162,-0.9393848313549137
163,1.4205887419516887
164,2.5400886480763805
165,-1.1470108524901568
166,1.2026563561786179
167,0.5568982254836596
168,0.5890025601577109
169,1.4877423555042206
170,-0.38712174633975427
171,1.7949912104527763
172,-2.6269652623385986
173,2.586543805604202
174,0.3181943581035084
175,-0.4475067002559613
176,1.1754768219905274
177,0.7895788272159776
178,0.181677468602199
179,2.4994560210009165
180,-1.230315010065396
181,-0.889314149946999
182,0.6492368004065655
183,-2.010823389175296
184,0.2882780066254144
185,1.0837083779257848
186,0.5191822616897644
187,-0.4593847504426308
188,-0.4781851723668413
189,1.449297482414449
190,-1.1009281800284765
191,0.33503603071178484
192,0.32697560661208047
193,-0.877480285655412
194,1.9955196855202288
195,0.4925348607637184
196,-1.2588168807709519
197,2.2260599208507776
198,0.5105023924038433
199,-1.4258149670984197
200,0.1461395979212727
201,0.5752048053005411
202,-0.9465601559588642
203,0.3738681529593752
204,0.5166678519487884
205,-0.20803748266147604
206,1.9042155697550565
207,-1.6533462290202974
208,-0.6824141876354165
209,-0.70200810390236
210,-2.8743511397428168
211,-1.8688974074201068
212,1.0030710764582416
213,1.143393105003895
214,0.10465452981772798
215,0.8498882386861946
216,0.6603165152006276
217,0.8034532056834154
218,-0.9072862689176666
219,1.3715945460431918
220,1.322616001275074
221,1.2242504300338122
222,-2.3054811852073764
223,-1.1011991564579668
224,2.3345849289743197
225,2.2554421425467925
226,-0.6379882932399459
227,1.4368652322947455
228,-0.11976956891900993
229,0.9860208534603047
230,-1.43764597096089
231,0.19912132695820858
232,-0.48977618055127164
233,-1.2880234965354975
234,0.7782529414898811
235,0.6667094168412142
236,-1.4989104988074737
237,1.4259455387273996
238,-1.8218297042538323
239,0.9007908509142641
240,0.5976510004639352
241,0.5401458823474163
242,-1.0713726819122642
243,1.387397143191073
244,0.05946017206326268
245,1.9602053540697315
246,0.7341159506098757
247,-1.372788127988975
248,2.1602279038276277
249,2.8290204622398374
250,0.01770923932441238
251,2.2084141822792422
252,-0.14184628463786125
253,-0.5417692728372893
254,0.5815167370634712
255,1.0054985379859758
256,-0.5715134075848113
257,-0.9537163217397026
258,-2.434603801979453
259,1.1750619722553879
260,0.6108147124285102
261,-0.28079416409931796
262,1.1521539493984994
263,0.7403923018313733
264,-1.562618097993707
265,-2.233756073246946
266,0.6516441864113813
267,0.5794383579072531
268,0.9116443869742232
269,1.2012289914537781
270,1.0524859887893534
271,0.6266532023238
272,-0.21889376533245403
273,-2.4861221417789467
274,2.523578856382509
275,0.06273333464965702
276,1.8670378081960464
277,0.8505373431142165
278,0.36068648646732115
279,-1.3596099790936493
280,-1.9661866232663137
281,0.9589183357202751
282,-0.38082237268617697
283,-0.6594763425768766
284,-0.8577711901615767
285,-1.1601619215274126
286,0.5377399971866027
287,0.5831051159925327
288,0.5770849745097327
289,-0.07016105986218488
290,-0.11941926071743549
291,0.8544866014417146
292,-1.1214459276359636
293,0.6331220548412677
294,0.6235023769507544
295,-1.591159832537401
296,1.2644134883713938
297,0.5081435148344732
298,1.7941979979761808
299,-1.3156215158169264
300,-1.4289280568740101
301,-0.8561804151089356
302,1.2719237511706358
303,0.1327009616221913
304,-2.0556273186857164
305,-1.9654656293589163
306,-1.3988931560485125
307,-2.044941477638613
308,0.230201792633738
309,-0.03522080498712161
310,1.8134590978210134
311,1.6185459260400106
312,-0.5760942075389875
313,-1.7303228585443302
314,1.5944597947506394
315,0.991594046246351
316,-0.3044820799342726
317,-0.4525520415575162
318,-0.62117253096928
319,0.6706331422001289
320,-2.119323942988944
321,-1.5387212615566959
322,1.2529713264891742
323,-2.0455248877416103
324,1.37307340246116
325,-2.0040504587384635
326,-0.1593694725143615
327,1.2612667930700443
328,0.03473170234741557
329,-0.896936366068832
330,-2.529520615985708
331,-0.15005138800069784
332,-0.24018178018316452
333,2.186478399144008
334,-0.41768110374856476
335,0.04015223212517005
336,2.6116380016033744
337,2.1320408121981305
338,0.48950131247532963
339,-1.8573801335370366
340,0.9123485830079108
341,-0.5714480985640605
342,-0.0843154688028017
343,1.8152762154886073
344,-0.016051181029147654
345,0.1668017122385455
346,0.31420592311706663
347,0.031682355315057434
348,-2.282438219126361
349,-0.5367009995992319
350,-0.2973608111292294
351,-1.5005039328739496
352,-0.5766205050880789
353,1.5889783619134459
354,-1.0430291791029664
355,-2.3047215744512664
356,0.8699813885704156
357,-1.0420836818861532
358,-2.150581332856572
359,2.367537386111589
360,-1.171772434956884
361,0.8169688628439901
362,-0.415737865713002
363,0.7666132525309447
364,-0.04828387936871038
365,0.6771172030658764
366,0.8438186860957609
367,-2.4191854672678246
368,-1.1742239833734565
369,-0.03421471149854194
370,1.1007903845533495
371,2.5003174675862527
372,1.0004053454090502
373,-1.105886472958199
374,0.7204399670075127
375,0.3022180198222661
376,-1.3210860125104638
377,-0.9090695451597262
378,1.4199115323050033
379,-0.8192786862607219
380,0.08783320287900578
381,-0.34101354207617995
382,-0.26729393604041807
383,-0.7797045101226133
384,-0.1906130005166016
385,1.4128438259494442
386,-1.3773494521121463
387,0.24206298661560352
388,-0.021823782227073575
389,0.8866760581868265
390,-1.4348769344652281
391,-0.9173456549067991
392,-0.24334816936769066
393,-1.6643169015593593
394,-0.6741115614898119
395,0.2588959546233417
396,-0.7605491505363692
397,0.7395991940380522
398,0.21356151536941828
399,1.398212225709478
400,2.0372409326939813
401,-2.1110328348908656
402,1.7621692109180198
403,-1.180309836730501
404,-2.9440713759591226
405,-0.9607287343810036
406,2.091173822314301
407,-1.3722248448603702
408,0.38850449656217484
409,-1.3792215852526024
410,1.658258384138411
411,0.8609961939456986
412,1.1104565119557546
413,0.9554691775116285
414,-0.11255108378546418
415,1.4323504037886212
416,0.5962354452773718
417,-1.4317769011094985
418,-0.6419871268965347
419,0.45172406658263337
420,0.3032914432378397
421,1.5111533844749898
422,-0.9794976355168917
423,0.2987286997981809
424,-1.2973673532186032
425,1.158227016924675
426,-1.7011558438514747
427,0.009118739525319199
428,1.760944360580262
429,-1.043510541119222
430,-1.0642542913239985
431,0.13111648283564792
432,1.388083952504658
433,1.4074610589080794
434,1.565250059484101
435,-0.04112807419581846
436,-2.3463326598800975
437,0.7317832163122714
438,0.8249217942701539
439,2.216836591814006
440,-0.5963463272715889
441,2.7534175658342144
442,-1.10286689679085
443,-2.5744206941273524
444,2.120415970955281
445,1.503930331326214
446,0.12390662063369555
447,-1.126774750148038
448,-0.4634362702427663
449,0.19275204993599904
450,2.1980121856101014
451,0.456099226964798
452,-1.2526689927150731
453,1.021837316539562
454,1.0786578388060568
455,1.1354377472860004
456,-1.4699809655585876
457,1.257753077887897
458,-0.8439528747641305
459,-0.23604218480289518
460,1.3995761670126636
461,-0.9534888782945167
462,2.501270956705159
463,-0.15179353455263297
464,2.079511416758035
465,1.0636526124643362
466,-0.9352193491637637
467,-0.9015569360740375
468,-1.0318676609434962
469,-0.08291555505096611
470,-0.5661401675578638
471,-2.7486197476117495
472,-1.704604399683012
473,2.118929155674486
474,1.1920255050715722
475,1.2641089578188187
476,1.0288258577903915
477,2.267968136334762
478,0.15952835840436094
479,1.7578556939984082
480,-0.2656395363688552
481,1.789147865734696
482,-0.9454419435124926
483,0.4376334773112294
484,0.04310054471401904
485,1.522364598063367
486,0.8159632048861698
487,-2.1690462745736103
488,-0.7620892647441796
489,-0.2786317334109902
490,1.0964268418164804
491,-0.8991138429823217
492,-0.13619589334326507
493,-0.4046334636128958
494,0.5446729186068673
495,-0.15359488270478264
496,-0.8959856907034488
497,-2.1838721478493093
498,-0.14474336424369313
499,-1.3500433076883454
500,1.6211784941024996
501,2.385587497180629
502,-0.5618160628494676
503,0.12657198271597514
504,-1.304876767898179
505,0.62283251043402
506,-1.9342166429293206
507,-0.894177023327657
508,-1.8457452751906078
509,-1.9464972171992994
510,-0.3912949337522837
511,1.5090431019203308
512,-0.021430096568908298
513,-1.692661866303816
514,-0.9699568867653616
515,-0.7222222546073221
516,-0.9359418824061787
517,0.5345081186477098
518,1.3092790547124384
519,0.3809616433642322
520,-0.37902471219459305
521,-0.8775011974593863
522,-1.191469255107014
523,1.0920037161127751
524,0.3787018516979073
525,-1.2275465644354606
526,0.3839193145107166
527,1.1683020056264335
528,0.9945950642066402
529,1.8399272117015393
530,0.07327566668287064
531,0.2155601634363029
532,1.4339441713236387
533,-1.3515760754773802
534,-0.7191794672215165
535,1.2762581435383649
536,-0.38429038931820914
537,2.545730726657494
538,-1.7499542132518335
539,0.3569092109330698
540,1.9850954321108045
541,1.2574835425081834
542,1.7863160004537408
543,-0.7991382792571626
544,-2.370271030984992
545,1.2499661848212567
546,0.33468602579027773
547,1.5192933577490824
548,1.1471334741499857
549,-0.298675396073447
550,2.0417825949017927
551,-2.4623447095888467
552,1.8937990595115066
553,-1.2584382157265706
554,1.4321228525262073
555,1.3344053059188847
556,0.8936745724541121
557,0.7006519956057954
558,1.5457363500910288
559,-1.3314391108992105
560,2.2576156464720336
561,0.6377884230315597
562,0.3514048510739346
563,0.6952365784743083
564,-1.1529277291728983
565,-1.0037165512780408
566,1.9189888124513452
567,-0.46241700925276386
568,1.353542734072051
569,-0.41152391598274973
570,1.3549405382859523
571,0.28987434724138533
572,-1.6798649428542907
573,-1.9638939223432719
574,-1.7180224222335914
575,-0.8417892188067573
576,1.4694705932459065
577,-1.6613458608037672
578,-1.6955277726200308
579,-1.3240213346032177
580,1.3118106260137037
581,2.250565415139771
582,-1.445094537016084
583,-0.9909242581261972
584,1.3073068525102356
585,0.9663935330063362
586,-0.1300078202856959
587,1.3190723937238176
588,1.0080702469231884
589,-0.4470271133975004
590,-0.5777444627678607
591,-0.5484680609370038
592,-0.4510835180906552
593,1.292940547711228
594,0.9172993851272646
595,-1.9007868179450584
596,1.0577741116205335
597,0.26255091318933466
598,1.0375639811480508
599,-0.08144442402477337
600,1.4900362500741953
601,0.2963184877836394
602,0.23437445880282767
603,-0.23414348755556955
604,0.666743544297433
605,-0.4149010643575318
606,-1.0153944798449264
607,2.591359444321426
608,1.822346096662775
609,-1.4932332206406462
610,0.8087928309314036
611,-2.506738256991282
612,-2.628467023781316
613,-0.25903691790283084
614,-0.3614256507181841
615,-2.385571308042664
616,1.469520783353204
617,2.6093593335496257
618,0.5531548150242996
619,-1.8695473598751937
620,-0.4723032332260229
621,-0.6481109267408486
622,-0.28443764823347223
623,0.7908786376239484
624,1.4985830462328449
625,-1.131216854640573
626,0.1658823854187248
627,-0.6689309724495925
628,1.0110601605086968
629,0.6683821619809479
630,-2.0505230605639726
631,1.2891202168171512
632,-1.38821409752401
633,-0.0408630416977406
634,1.5256151196643142
635,-1.6889066439541602
636,0.7066906180079858
637,-0.5056467547989505
638,-1.419354082841061
639,-1.186632946778472
640,1.094482274102429
641,1.2522096380038865
642,-1.7664582438328855
643,-0.3527866186975863
644,1.7318268376792603
645,-1.082386157165506
646,0.8449794471820372
647,0.05349347422773126
648,-1.4856470494971874
649,0.14205361424219723
650,-1.935661212159051
651,-1.415578755637336
652,2.5242082523646214
653,-1.9584615280525253
654,-0.3601669444440274
655,1.6464079097247275
656,-1.3843267325519544
657,0.6867052940079991
658,-0.8283992204167696
659,1.7749084355940856
660,0.9323636809366539
661,0.8435385052441501
662,-1.1255122809577427
663,-2.259431123899533
664,-1.0098060743147512
665,-0.023167240388554788
666,-0.9038694625285852
667,-2.4352785622282083
668,0.9282695124748297
669,-0.7806122737039389
670,0.3605697130083146
671,-2.346874371295812
672,-1.1145080374073026
673,2.2787757510638107
674,0.259498042815219
675,-1.1641956049177742
676,-0.9384595857875447
677,-1.2251149677252036
678,0.2356467498243969
679,-1.4094966812383312
680,-0.4196901378786895
681,2.7862523567643858
682,-1.7462200068504994
683,2.0420466444282175
684,-1.3630724573392112
685,0.138077695150353
686,1.5535717340799993
687,1.5971693363294583
688,-0.7902163833370042
689,0.4942592463867026
690,-1.5542369471397302
691,0.37462247040614477
692,-1.9311693734033888
693,0.19209563506337382
694,-1.6191528765647243
695,-2.4666300399442016
696,-1.227340203329757
697,-1.3722579868746845
698,0.6345249688520589
699,2.4015228070374004
700,0.8119649089752974
701,-1.365919921215971
702,1.8997342712703882
703,-2.1792949523316856
704,0.21157185385939917
705,0.918034035081798
706,0.40221885185883904
707,2.2736939221767165
708,1.6628822554477907
709,-1.9297338859198825
710,0.7601048315238861
711,-2.0576274813369344
712,-1.9845508232290388
713,-0.03819301355875892
714,0.5268431318157253
715,-1.9339844606769137
716,-1.85252664249936
717,0.6758298797282833
718,0.2592338013188773
719,0.579197343874888
720,-0.28043617145369354
721,0.5502410795959828
722,1.1765074072036474
723,-2.182837079395209
724,0.4310738012834221
725,1.1527406131950668
726,0.5111262798767477
727,2.261167759012889
728,1.2241999746038346
729,2.7243280959684175
730,-0.6383667450560354
731,-2.2071147389036665
732,-1.2708034264540156
733,0.94965331518829
734,-1.1937864050113132
735,2.4428207037540823
736,0.33416831268035796
737,-2.253729634645602
738,-0.9978118500907999
739,-2.859203739797579
740,0.7612428155774479
741,-0.8869561818073547
742,1.0387454318918534
743,2.1488312822045974
744,0.16699151676551652
745,-1.967447870244478
746,-0.4869949705354384
747,2.388624497168614
748,-0.3927968527103541
749,1.2422688163446995
750,2.21356201745634
751,1.786484894532546
752,-0.483869763083885
753,2.3874904553202403
754,-0.4402152778049505
755,-1.1896192896375022
756,1.1575072341251869
757,0.5890552049364869
758,-2.5639799663726413
759,2.0572479877933203
760,-1.105313271462581
761,-0.36451121673421333
762,0.6177926126848823
763,1.6400522780625997
764,-1.1698431628840946
765,-2.10842487037783
766,0.03174949458863801
767,-2.209039448866896
768,0.3946906883506138
769,-0.5226654278998829
770,1.7636146129615597
771,0.8705978033834024
772,1.3163553561258794
773,-0.9752316315411244
774,-2.4686798955110816
775,-1.0699095535376888
776,2.344363118378001
777,1.3207085084827095
778,2.850321873066216
779,-0.4670970986539033
780,1.4584883266273652
781,0.19841538265056033
782,-0.34872957739885935
783,-0.2633185016582242
784,0.06626474415124763
785,0.987596149003878
786,0.22606297666113292
787,0.6547522112470894
788,1.0336110936492722
789,0.5993978544349757
790,0.6618194180322063
791,-0.05103099641013632
792,-0.8850136296518301
793,-0.4990084591236813
794,0.4112645406835644
795,-1.6892003020233775
796,-1.1913333710919767
797,-2.2508084492380123
798,1.3134452910395304
799,0.4778811395554943
800,-0.7513723955205326
801,0.2501271971031663
802,0.11425725407290083
803,-0.6146537779833706
804,-1.588848714333107
805,-1.2723053022128241
806,0.7332989906334249
807,0.7387015947047655
808,2.0372920405797434
809,0.4461328831563422
810,-0.21567289958208755
811,0.9676707940858893
812,1.2067247312907847
813,-0.6419012262813162
814,-0.23190747312681437
815,-1.8918061452827688
816,1.1143302444199357
817,1.372092531467001
818,-0.7318998402369339
819,-1.8294782408765873
820,1.7608603372771272
821,-0.9623739904880773
822,1.3081812933510215
823,-0.9571327268589931
824,0.41161950449502743
825,1.0717963457209936
826,-0.9998743055769307
827,0.2819061425968107
828,1.166008748585324
829,-0.9438234092368886
830,-0.6858472981331228
831,-1.4203732476977045
832,-1.4271049126065591
833,-0.8007242646777398
834,-1.837929694504291
835,1.6079746160766997
836,-1.087604496726359
837,0.9232220020431079
838,0.6550813338072815
839,-1.1377479267597677
840,-1.4523372492582212
841,-0.6205216024835958
842,1.479991270651299
843,-2.2973475764624367
844,-1.1215621834797747
845,1.147521064464865
846,-1.2602383020590968
847,-2.5112822779482555
848,1.303916661190357
849,-1.5910610028845789
850,0.292686278552922
851,1.3556824008054242
852,0.5461331429435641
853,-1.7344702450250018
854,0.1774455921825778
855,2.3850988358088876
856,1.4277171258493093
857,-0.40004234086227963
858,0.38887535911840315
859,1.1397650910344452
860,0.36259206369555286
861,-2.6921668522694877
862,-0.7150083041696083
863,0.11799446719743689
864,0.8482629001870508
865,0.2535009214970942
866,-1.101547852454435
867,-0.7366841993763316
868,0.6454907932780259
869,0.7700960441865639
870,-2.469419596636685
871,-1.848717675579502
872,2.278809272969621
873,-0.05469839013786462
874,0.7399777519660685
875,0.09759878420980338
876,-0.7192108012143152
877,-2.1528696174994257
878,-0.214311730697657
879,0.5993900928925706
880,-1.1426516534197233
881,0.0607584966904619
882,-2.304514570253557
883,-0.3782642673462373
884,0.426361293155883
885,1.2002915864318329
886,-1.563219810725125
887,1.5526610713725455
888,-1.0151619633132172
889,1.717583068304891
890,-1.9902750195882999
891,-1.0869913015284516
892,1.2207960451736073
893,-0.3240611041154928
894,2.3247746831400633
895,0.2800183339481051
896,1.7156462842272473
897,-1.5530641846346915
898,2.3663595571955613
899,-1.1860910962838167
900,-0.9362665241725049
901,-2.6248291547836415
902,-0.21827572361916858
903,-0.871789089982421
904,1.4947057121797604
905,-1.1216947520098084
906,-0.43287685393482894
907,0.9390989665811738
908,-0.2880736380721617
909,-2.6262420913018825
910,0.546887970159006
911,2.3383116323512088
912,-0.6921856113421578
913,-1.248662895462454
914,-0.4447153226843825
915,1.0748040209249898
916,-0.8024072919631349
917,0.9323329284964922
918,-2.4637635798345516
919,-2.1443924967794348
920,-0.9635221302797354
921,-2.058277687742094
922,-2.021465091045004
923,-0.038254769101587836
924,2.0679323749979237
925,-1.793871319991614
926,-0.04447708262027847
927,0.6019973175246204
928,2.14677058804745
929,1.383958492400844
930,1.4105037746797084
931,1.8083769053643122
932,1.0615396706342861
933,-2.3011595145060624
934,0.006564064804191501
935,-0.9579633178487666
936,2.273198782889498
937,1.9235200950822704
938,-2.6034370387495054
939,-0.8083150737223229
940,1.5424508486359334
941,0.9449664265391632
942,-1.0415709729886242
943,-1.057006894280535
944,0.3214190673695168
945,-1.7576426896427466
946,-2.175347613303757
947,-0.23355558898534254
948,1.5060262771568786
949,-0.5367035812698125
950,0.8363888309971006
951,1.4769690070749777
952,-0.8304662123708414
953,-0.7081442971182257
954,1.5301093249283402
955,-0.918881585006352
956,2.265630607477348
957,-1.2097789262870886
958,1.6319125513934098
959,0.2536522738627646
960,-0.761137509508954
961,-0.3671133558777228
962,-0.5228942539361129
963,-0.1983175926813445
964,2.0841445264198013
965,-1.058013707579133
966,0.9980493399579619
967,1.3841051186689999
968,1.7718300172513837
969,-1.6782459228470075
970,-1.6885634798355043
971,1.3688733822198937
972,-2.1197540119480345
973,1.933857217058648
974,2.049988213502048
975,1.8636894692820083
976,0.3510922761925009
977,-1.6770514115641528
978,1.5781449867891915
979,0.6648409618421729
980,2.1453675551197513
981,0.19120878662517812
982,0.3160641385121903
983,2.5258380601349093
984,1.30862350786824
985,-0.2965160819646575
986,0.9926551641532388
987,0.9657763112481601
988,-1.5595617821232595
989,2.147831799071763
990,-1.2763719173738082
991,-1.7261801925312832
992,-1.1983297464801281
993,1.7529870713592417
994,0.7088735331447619
995,-1.2372662557551248
996,-1.0837582797953864
997,0.511659916652927
998,-0.23270440961373937
999,0.01784715109400477
