Label,event_time,label
FALSE,0.3488321,1
FALSE,14.9480877,1
FALSE,20.460757,1
FALSE,14.6794246,1
FALSE,4.9706448,1
FALSE,12.1574742,1
FALSE,3.9674214,1
FALSE,7.4913536,1
FALSE,4.7350672,1
FALSE,1.4127212,1
FALSE,0.2932765,1
FALSE,15.4473736,1
FALSE,4.8282279,1
FALSE,11.8194588,1
TRUE,27.5921668,0
TRUE,27.5921668,0
FALSE,3.8664813,1
FALSE,3.2163148,1
FALSE,3.5996436,1
FALSE,8.8724207,1
FALSE,9.0427182,1
FALSE,24.1235045,1
FALSE,12.6583873,1
FALSE,0.8979937,1
FALSE,18.9418251,1
FALSE,6.140344,1
FALSE,24.0372691,1
FALSE,3.6423332,1
FALSE,1.1984416,1
FALSE,15.3037429,1
FALSE,1.3773245,1
FALSE,6.4086559,1
FALSE,5.0547739,1
FALSE,9.6703026,1
FALSE,14.134599,1
FALSE,3.0627368,1
FALSE,8.1977952,1
FALSE,13.972889,1
FALSE,12.5119457,1
FALSE,13.1565316,1
FALSE,0.7973664,1
TRUE,27.5921668,0
FALSE,13.29441,1
FALSE,13.5617177,1
FALSE,9.9842887,1
FALSE,0.5730239,1
FALSE,16.9512717,1
FALSE,4.3060798,1
FALSE,1.9679768,1
FALSE,7.4084649,1
FALSE,14.5673282,1
FALSE,14.0919621,1
FALSE,24.9990906,1
FALSE,0.9107343,1
FALSE,11.0577142,1
FALSE,8.2179267,1
FALSE,7.0131701,1
FALSE,24.7528546,1
FALSE,7.2930481,1
FALSE,23.1462988,1
FALSE,7.6702643,1
FALSE,19.0718631,1
FALSE,9.2142356,1
FALSE,4.4558582,1
FALSE,2.1116118,1
TRUE,27.5921668,0
FALSE,4.0234038,1
FALSE,0.2703175,1
TRUE,27.5921668,0
FALSE,8.1857471,1
FALSE,1.2318869,1
FALSE,6.7724389,1
FALSE,21.1443782,1
FALSE,5.7392877,1
FALSE,25.565647,1
FALSE,10.4913625,1
FALSE,15.0567757,1
FALSE,4.9145874,1
FALSE,2.8133703,1
FALSE,11.0641166,1
FALSE,19.2328967,1
FALSE,16.8298292,1
TRUE,27.5921668,0
TRUE,27.5921668,0
FALSE,9.4274983,1
FALSE,4.2533187,1
FALSE,16.3842033,1
FALSE,1.376942,1
FALSE,0.073593,1
FALSE,16.5948904,1
FALSE,1.063471,1
FALSE,22.436473,1
FALSE,1.6540668,1
FALSE,5.88439,1
FALSE,19.897045,1
FALSE,1.2510891,1
TRUE,27.5921668,0
FALSE,19.8751695,1
FALSE,1.954932,1
FALSE,8.1875516,1
FALSE,17.0820408,1
FALSE,20.2311446,1
FALSE,9.1140369,1
FALSE,1.5251255,1
FALSE,1.4484421,1
FALSE,5.6209195,1
FALSE,22.7630972,1
FALSE,2.0732115,1
FALSE,14.7447167,1
FALSE,21.6137033,1
FALSE,19.0911797,1
FALSE,19.8626644,1
FALSE,27.0612884,1
FALSE,6.3046574,1
TRUE,27.5921668,0
FALSE,21.8829466,1
FALSE,0.9085326,1
FALSE,14.5373029,1
FALSE,10.4699026,1
FALSE,4.027229,1
FALSE,17.1044897,1
FALSE,8.9377976,1
FALSE,1.0495891,1
FALSE,6.3806528,1
FALSE,4.0826866,1
FALSE,5.0017931,1
FALSE,13.4127528,1
FALSE,0.0464999,1
FALSE,3.7271113,1
TRUE,27.5921668,0
FALSE,0.6658554,1
FALSE,19.0317275,1
FALSE,2.0740762,1
FALSE,0.2033765,1
FALSE,2.9319694,1
FALSE,11.7345323,1
FALSE,0.2890025,1
FALSE,0.4600229,1
FALSE,1.596554,1
FALSE,27.3735345,1
FALSE,0.8035193,1
FALSE,1.0804226,1
FALSE,2.0948203,1
FALSE,2.3334062,1
TRUE,27.5921668,0
FALSE,4.2273131,1
FALSE,7.6453465,1
FALSE,18.3518123,1
FALSE,0.8166892,1
FALSE,24.7441958,1
FALSE,22.4282218,1
FALSE,3.6979956,1
FALSE,0.6023236,1
FALSE,25.9713197,1
FALSE,17.9636568,1
FALSE,3.0475279,1
FALSE,4.5703849,1
FALSE,1.3534079,1
FALSE,8.1128808,1
FALSE,7.5907584,1
FALSE,20.5219457,1
FALSE,3.4550387,1
FALSE,12.4300649,1
FALSE,1.0024487,1
FALSE,6.6023619,1
FALSE,7.0980326,1
FALSE,22.4179469,1
FALSE,2.6777321,1
FALSE,11.0941542,1
FALSE,13.5754932,1
FALSE,27.258574,1
FALSE,9.8710858,1
FALSE,1.2783283,1
FALSE,17.7873777,1
FALSE,9.2109906,1
FALSE,1.6060371,1
FALSE,19.2131977,1
FALSE,8.3598528,1
FALSE,8.7788456,1
FALSE,18.5175555,1
FALSE,23.5087316,1
FALSE,24.3464029,1
FALSE,5.238155,1
FALSE,22.5764026,1
TRUE,27.5921668,0
FALSE,9.8371595,1
TRUE,27.5921668,0
FALSE,1.478718,1
FALSE,24.0474091,1
FALSE,21.0179798,1
FALSE,2.7087902,1
FALSE,1.4137309,1
FALSE,6.1919535,1
FALSE,1.9284897,1
FALSE,1.0179757,1
FALSE,1.4483685,1
TRUE,27.5921668,0
TRUE,27.5921668,0
TRUE,27.5921668,0
FALSE,4.8974299,1
FALSE,1.7169653,1
TRUE,27.5921668,0
FALSE,11.9856558,1
FALSE,3.0742618,1
FALSE,3.544239,1
FALSE,19.380524,1
FALSE,0.937862,1
FALSE,20.4685745,1
FALSE,18.054053,1
FALSE,4.8924405,1
FALSE,4.773086,1
FALSE,2.4690992,1
FALSE,3.392664,1
FALSE,1.2900832,1
FALSE,3.6198797,1
FALSE,6.0604262,1
FALSE,2.8760855,1
FALSE,19.2997885,1
FALSE,19.2525512,1
FALSE,22.0765849,1
FALSE,1.0645169,1
FALSE,2.4081689,1
FALSE,20.5469695,1
FALSE,5.5794297,1
FALSE,13.989597,1
FALSE,6.5594046,1
FALSE,14.7888925,1
FALSE,16.0059506,1
FALSE,8.2747535,1
FALSE,6.6540393,1
FALSE,12.6410086,1
FALSE,1.0539875,1
FALSE,0.5040628,1
FALSE,2.881682,1
FALSE,0.9553527,1
FALSE,10.0545552,1
FALSE,1.0584505,1
TRUE,27.5921668,0
FALSE,0.6159098,1
FALSE,18.8720557,1
FALSE,0.0433325,1
FALSE,0.0499042,1
FALSE,8.715679,1
FALSE,15.0728072,1
FALSE,3.0759753,1
FALSE,13.4330002,1
FALSE,0.3839579,1
FALSE,2.4388768,1
FALSE,4.4765349,1
TRUE,27.5921668,0
FALSE,0.795077,1
FALSE,4.6627364,1
FALSE,2.945873,1
FALSE,18.9407522,1
FALSE,3.9790083,1
TRUE,27.5921668,0
FALSE,4.5040835,1
FALSE,5.3157896,1
FALSE,12.2568729,1
FALSE,15.6982912,1
FALSE,2.3930387,1
FALSE,10.3656571,1
FALSE,0.3876926,1
FALSE,0.424374,1
FALSE,9.7439033,1
FALSE,20.450025,1
FALSE,7.5885265,1
FALSE,19.2140073,1
FALSE,3.7717094,1
FALSE,4.8383621,1
FALSE,0.8108066,1
FALSE,2.7793565,1
FALSE,3.712397,1
FALSE,4.5042345,1
FALSE,3.3221171,1
FALSE,1.0404395,1
FALSE,0.8793097,1
FALSE,1.8765908,1
FALSE,7.2527154,1
FALSE,4.8203041,1
FALSE,0.4624951,1
FALSE,10.8043911,1
FALSE,5.3787552,1
FALSE,7.3552816,1
FALSE,2.7003465,1
FALSE,11.0777255,1
FALSE,10.9920091,1
FALSE,24.2444472,1
FALSE,10.2722755,1
FALSE,4.8941182,1
FALSE,5.9881903,1
FALSE,1.4247833,1
FALSE,18.7677555,1
FALSE,7.8394892,1
FALSE,26.8726832,1
TRUE,27.5921668,0
FALSE,15.9279949,1
FALSE,10.8365708,1
FALSE,21.9396325,1
FALSE,0.3662226,1
FALSE,4.8180942,1
FALSE,2.4393705,1
FALSE,16.6905597,1
FALSE,5.8267188,1
FALSE,2.2626102,1
FALSE,6.1955531,1
FALSE,11.1038657,1
FALSE,8.0077684,1
FALSE,10.053849,1
FALSE,6.1791208,1
FALSE,11.1189612,1
FALSE,0.3483697,1
TRUE,27.5921668,0
FALSE,3.4199283,1
FALSE,19.8168438,1
FALSE,6.952539,1
FALSE,3.5032587,1
FALSE,15.778929,1
FALSE,17.6012125,1
FALSE,8.1986699,1
FALSE,17.1866011,1
TRUE,27.5921668,0
FALSE,19.3984818,1
FALSE,17.0463897,1
FALSE,11.8395468,1
FALSE,0.5959647,1
FALSE,16.4502739,1
FALSE,10.8500996,1
FALSE,0.459794,1
FALSE,1.8751851,1
FALSE,12.2426333,1
TRUE,27.5921668,0
FALSE,7.6583613,1
FALSE,21.2598877,1
FALSE,10.4691189,1
FALSE,4.1552042,1
FALSE,1.5227555,1
FALSE,1.7712726,1
FALSE,7.1505312,1
FALSE,25.4384762,1
FALSE,17.471649,1
FALSE,17.4699842,1
FALSE,5.2921108,1
FALSE,22.4982086,1
FALSE,16.4984281,1
FALSE,9.2550946,1
FALSE,3.0886864,1
FALSE,0.5767284,1
FALSE,15.6981277,1
FALSE,3.3748625,1
FALSE,4.9353832,1
FALSE,0.4169185,1
FALSE,1.5029119,1
FALSE,1.8693381,1
FALSE,3.1750226,1
FALSE,2.6910148,1
FALSE,2.1401729,1
FALSE,0.6130352,1
TRUE,27.5921668,0
TRUE,27.5921668,0
FALSE,0.6343081,1
FALSE,0.5671803,1
FALSE,4.6030791,1
FALSE,10.6087759,1
FALSE,2.5379481,1
FALSE,7.894869,1
FALSE,6.0545043,1
FALSE,6.154037,1
FALSE,13.6280455,1
FALSE,1.4301593,1
FALSE,19.5444298,1
TRUE,27.5921668,0
FALSE,0.9688428,1
FALSE,14.245826,1
FALSE,15.1328773,1
FALSE,7.5734569,1
FALSE,8.0269915,1
TRUE,27.5921668,0
FALSE,2.9898678,1
FALSE,1.1880967,1
TRUE,27.5921668,0
FALSE,12.1925492,1
FALSE,1.0430162,1
FALSE,15.2523391,1
FALSE,3.4097985,1
FALSE,1.8446377,1
FALSE,4.4208365,1
FALSE,21.9004279,1
FALSE,5.1343414,1
FALSE,12.6996501,1
FALSE,14.9275633,1
FALSE,19.3546837,1
FALSE,7.6649428,1
FALSE,1.1068402,1
FALSE,11.316154,1
FALSE,10.3045955,1
FALSE,27.4859973,1
FALSE,11.6745755,1
FALSE,16.2585603,1
FALSE,8.1584042,1
FALSE,1.8293977,1
FALSE,17.2556232,1
FALSE,16.1937668,1
FALSE,0.7948856,1
FALSE,0.2959123,1
FALSE,5.4060894,1
FALSE,3.5806445,1
FALSE,7.5247102,1
FALSE,0.47673,1
FALSE,20.7822636,1
FALSE,9.288951,1
FALSE,1.2223466,1
FALSE,3.0807047,1
FALSE,2.909789,1
FALSE,20.2634815,1
FALSE,5.8846687,1
FALSE,6.7318092,1
FALSE,0.965991,1
FALSE,13.9069166,1
FALSE,7.4046902,1
FALSE,11.6734983,1
FALSE,3.3521443,1
FALSE,25.6787091,1
FALSE,0.3596461,1
FALSE,19.2754346,1
FALSE,1.7131608,1
TRUE,27.5921668,0
FALSE,9.3320239,1
FALSE,1.1416816,1
FALSE,12.5768769,1
FALSE,0.716373,1
FALSE,1.7011473,1
FALSE,6.8784388,1
FALSE,10.2180117,1
FALSE,11.7542939,1
FALSE,18.4559416,1
FALSE,16.3053514,1
FALSE,4.8561262,1
FALSE,11.464659,1
FALSE,12.7402391,1
FALSE,13.3761168,1
FALSE,13.2855391,1
FALSE,11.7554595,1
FALSE,10.9437327,1
FALSE,2.3395768,1
FALSE,5.690749,1
FALSE,1.8892511,1
FALSE,3.33355,1
FALSE,0.038986,1
TRUE,27.5921668,0
FALSE,0.8669001,1
FALSE,21.0325839,1
FALSE,4.067075,1
FALSE,16.2007721,1
FALSE,5.3725023,1
FALSE,2.5988893,1
TRUE,27.5921668,0
FALSE,13.7727246,1
FALSE,18.178953,1
FALSE,10.255749,1
TRUE,27.5921668,0
FALSE,19.5578411,1
FALSE,14.6733318,1
FALSE,2.1593616,1
FALSE,3.6501881,1
FALSE,6.2138534,1
FALSE,11.014522,1
FALSE,22.4497111,1
FALSE,7.1408366,1
FALSE,1.8691712,1
FALSE,17.47591,1
FALSE,2.4481881,1
FALSE,0.2609865,1
FALSE,12.5009859,1
FALSE,8.2155973,1
TRUE,27.5921668,0
FALSE,21.3780175,1
FALSE,10.5192438,1
FALSE,8.4574585,1
FALSE,19.9138421,1
FALSE,25.9296877,1
FALSE,9.7681402,1
TRUE,27.5921668,0
FALSE,6.0590011,1
FALSE,1.0713973,1
FALSE,12.9079866,1
FALSE,8.6188426,1
FALSE,26.5685033,1
FALSE,1.6933902,1
FALSE,12.38255,1
FALSE,4.6782937,1
FALSE,8.657777,1
FALSE,7.167758,1
FALSE,1.4771725,1
FALSE,4.4891003,1
FALSE,21.1540257,1
FALSE,5.5005567,1
FALSE,27.1165016,1
FALSE,6.8828594,1
FALSE,10.6013108,1
FALSE,4.482482,1
FALSE,13.5843328,1
FALSE,0.5056277,1
FALSE,2.194392,1
FALSE,16.1395775,1
TRUE,27.5921668,0
FALSE,2.3562336,1
FALSE,2.6072232,1
FALSE,3.9978925,1
TRUE,27.5921668,0
FALSE,8.7779494,1
TRUE,27.5921668,0
FALSE,2.5082433,1
FALSE,0.7566151,1
FALSE,8.8821413,1
FALSE,0.8163473,1
FALSE,3.9583749,1
FALSE,8.7494723,1
TRUE,27.5921668,0
FALSE,2.8779353,1
FALSE,2.5704154,1
FALSE,0.7637867,1
FALSE,15.1041057,1
FALSE,16.4607497,1
FALSE,0.2642267,1
FALSE,11.8517724,1
FALSE,1.0469628,1
FALSE,7.5238465,1
FALSE,3.0446376,1
FALSE,0.7766527,1
FALSE,0.8703775,1
FALSE,2.4274892,1
TRUE,27.5921668,0
FALSE,0.2649025,1
FALSE,18.5046216,1
FALSE,5.4760788,1
FALSE,10.0823523,1
FALSE,12.4681205,1
FALSE,26.2326652,1
FALSE,2.1722931,1
FALSE,3.1918169,1
FALSE,20.4281809,1
FALSE,0.811352,1
FALSE,4.4437004,1
FALSE,10.7721172,1
FALSE,2.6896608,1
FALSE,20.5231684,1
FALSE,3.1300261,1
FALSE,4.7723295,1
FALSE,18.7104826,1
FALSE,1.8913708,1
FALSE,1.91632,1
FALSE,2.4682068,1
FALSE,11.290345,1
FALSE,10.4757439,1
FALSE,2.1164148,1
FALSE,0.0290901,1
FALSE,10.8494695,1
FALSE,5.3956078,1
FALSE,0.2191615,1
FALSE,6.1120148,1
TRUE,27.5921668,0
FALSE,12.3034601,1
TRUE,27.5921668,0
FALSE,5.8551276,1
FALSE,10.5267964,1
FALSE,6.3507534,1
FALSE,24.2083525,1
FALSE,7.8810855,1
FALSE,13.4381049,1
FALSE,0.9682724,1
FALSE,22.020779,1
FALSE,0.6683078,1
FALSE,3.5269899,1
FALSE,13.5997083,1
TRUE,27.5921668,0
FALSE,9.0693099,1
FALSE,4.5846403,1
FALSE,5.006358,1
FALSE,22.3320896,1
FALSE,26.2262922,1
FALSE,18.7648836,1
TRUE,27.5921668,0
FALSE,1.2717738,1
FALSE,1.6413628,1
FALSE,0.5737293,1
FALSE,2.7757979,1
FALSE,7.6935352,1
FALSE,3.8472175,1
FALSE,4.2965151,1
FALSE,9.6192234,1
FALSE,0.8162217,1
TRUE,27.5921668,0
FALSE,1.9537127,1
FALSE,0.7545957,1
FALSE,8.3844058,1
FALSE,2.3900115,1
FALSE,18.090896,1
FALSE,13.362159,1
FALSE,5.9327072,1
FALSE,11.1655543,1
FALSE,4.1306552,1
FALSE,8.169932,1
FALSE,6.3556466,1
TRUE,27.5921668,0
FALSE,1.4704365,1
FALSE,2.2848555,1
FALSE,6.1417161,1
FALSE,12.6347345,1
FALSE,20.4641915,1
TRUE,27.5921668,0
FALSE,4.8917502,1
FALSE,12.3837503,1
FALSE,0.5385505,1
FALSE,9.810528,1
FALSE,14.1596977,1
FALSE,3.1611054,1
FALSE,4.4361619,1
FALSE,0.2725498,1
FALSE,3.5810559,1
FALSE,9.7242669,1
FALSE,14.2510499,1
FALSE,0.6767726,1
FALSE,23.3577502,1
FALSE,4.3281836,1
FALSE,0.4069126,1
FALSE,0.4862908,1
FALSE,16.8812547,1
TRUE,27.5921668,0
FALSE,0.4175905,1
FALSE,18.8370665,1
FALSE,10.3019065,1
FALSE,2.3725639,1
FALSE,7.691569,1
FALSE,3.4834229,1
TRUE,27.5921668,0
FALSE,0.6103579,1
FALSE,18.4611201,1
FALSE,0.3984767,1
TRUE,27.5921668,0
FALSE,7.448494,1
FALSE,14.4498964,1
TRUE,27.5921668,0
FALSE,0.3063594,1
FALSE,0.6620131,1
TRUE,27.5921668,0
FALSE,3.1644328,1
FALSE,5.2363269,1
FALSE,19.6522563,1
FALSE,15.4535256,1
FALSE,1.8801121,1
FALSE,16.9591457,1
FALSE,0.3255469,1
FALSE,2.2678538,1
TRUE,27.5921668,0
FALSE,21.1487383,1
FALSE,4.3569534,1
FALSE,2.5978585,1
FALSE,12.9948258,1
FALSE,16.1015112,1
TRUE,27.5921668,0
FALSE,13.2468308,1
TRUE,27.5921668,0
FALSE,18.7559294,1
FALSE,26.0705317,1
FALSE,9.2582852,1
TRUE,27.5921668,0
FALSE,4.7282746,1
FALSE,0.3439054,1
FALSE,0.6212559,1
FALSE,17.2835791,1
FALSE,10.0761521,1
FALSE,9.1021516,1
FALSE,5.5106443,1
FALSE,4.4324051,1
FALSE,1.4978309,1
FALSE,2.3420711,1
FALSE,3.1878197,1
FALSE,2.0632183,1
FALSE,15.5183703,1
FALSE,7.5903428,1
FALSE,7.6660907,1
FALSE,6.0469546,1
FALSE,6.5130747,1
FALSE,10.0084367,1
FALSE,7.2897517,1
FALSE,2.4658784,1
FALSE,0.1630597,1
TRUE,27.5921668,0
FALSE,11.5656701,1
FALSE,2.0902508,1
FALSE,0.5096721,1
FALSE,13.1835617,1
FALSE,22.1083255,1
FALSE,5.7211214,1
FALSE,9.8702596,1
FALSE,7.1566239,1
FALSE,14.271441,1
FALSE,4.7389701,1
FALSE,24.2132796,1
FALSE,1.6005271,1
FALSE,25.3786955,1
FALSE,4.0487201,1
FALSE,1.1545055,1
FALSE,1.1961241,1
FALSE,6.6711625,1
FALSE,2.5860744,1
FALSE,0.2397624,1
FALSE,4.44448,1
FALSE,24.6516945,1
FALSE,1.6798496,1
FALSE,2.5783723,1
FALSE,1.2292765,1
FALSE,0.1091547,1
FALSE,16.4677922,1
TRUE,27.5921668,0
FALSE,9.1377842,1
FALSE,2.2061999,1
FALSE,0.2089355,1
TRUE,27.5921668,0
FALSE,8.8314492,1
FALSE,13.6797997,1
FALSE,2.99373,1
FALSE,2.621789,1
FALSE,6.9246088,1
TRUE,27.5921668,0
FALSE,6.1998058,1
TRUE,27.5921668,0
FALSE,6.8499279,1
TRUE,27.5921668,0
FALSE,14.2997434,1
FALSE,5.5206557,1
FALSE,1.7640764,1
FALSE,7.2106904,1
FALSE,0.0178624,1
FALSE,0.8601789,1
FALSE,1.8651235,1
FALSE,13.3846275,1
FALSE,26.5227193,1
FALSE,23.8886233,1
FALSE,11.1609261,1
FALSE,1.2636315,1
FALSE,0.6157678,1
FALSE,10.6921313,1
FALSE,12.5221869,1
TRUE,27.5921668,0
TRUE,27.5921668,0
FALSE,7.4356124,1
FALSE,3.0013229,1
FALSE,8.0434941,1
FALSE,9.7038174,1
FALSE,1.2190463,1
FALSE,1.6861317,1
FALSE,21.063165,1
TRUE,27.5921668,0
FALSE,9.6006158,1
TRUE,27.5921668,0
FALSE,2.0803141,1
FALSE,8.4697692,1
TRUE,27.5921668,0
FALSE,11.6490307,1
FALSE,7.8073957,1
FALSE,2.6888506,1
FALSE,6.0016687,1
FALSE,15.0611747,1
TRUE,27.5921668,0
FALSE,26.4412326,1
FALSE,11.4505535,1
FALSE,2.0827349,1
FALSE,4.4116474,1
FALSE,5.1228237,1
FALSE,9.4893656,1
FALSE,3.0940463,1
FALSE,3.4672458,1
TRUE,27.5921668,0
TRUE,27.5921668,0
TRUE,27.5921668,0
FALSE,22.6278824,1
FALSE,13.9172271,1
FALSE,0.0804521,1
FALSE,0.5789816,1
FALSE,0.6013314,1
FALSE,3.2211552,1
FALSE,11.7913272,1
FALSE,15.4399246,1
FALSE,18.0203072,1
FALSE,14.0728547,1
TRUE,27.5921668,0
FALSE,4.4872898,1
FALSE,3.3856197,1
FALSE,8.1060168,1
FALSE,9.1438225,1
FALSE,21.3349473,1
FALSE,9.7681092,1
FALSE,4.3971518,1
FALSE,5.979641,1
FALSE,12.6804734,1
FALSE,7.5197794,1
FALSE,0.6248684,1
FALSE,1.6407362,1
FALSE,11.109947,1
TRUE,27.5921668,0
TRUE,27.5921668,0
FALSE,11.7024069,1
FALSE,8.259863,1
FALSE,3.8952661,1
TRUE,27.5921668,0
FALSE,13.6257892,1
FALSE,6.179161,1
FALSE,1.3147354,1
FALSE,1.1214997,1
FALSE,4.6971644,1
FALSE,0.0612003,1
FALSE,1.1111073,1
FALSE,1.0104433,1
FALSE,2.2210336,1
FALSE,19.4469844,1
FALSE,6.8273229,1
FALSE,24.5108246,1
TRUE,27.5921668,0
FALSE,3.9884268,1
FALSE,6.357003,1
FALSE,5.4500132,1
TRUE,27.5921668,0
FALSE,3.6339865,1
FALSE,2.6454791,1
FALSE,2.7866392,1
FALSE,13.4606183,1
FALSE,25.3405835,1
FALSE,8.4524066,1
FALSE,10.2227088,1
FALSE,4.8915022,1
TRUE,27.5921668,0
FALSE,3.9341907,1
FALSE,11.8512213,1
FALSE,7.3744793,1
FALSE,5.7715183,1
TRUE,27.5921668,0
TRUE,27.5921668,0
FALSE,12.3630984,1
FALSE,6.0746209,1
FALSE,2.392968,1
FALSE,17.8894172,1
FALSE,9.2775581,1
FALSE,23.0446615,1
FALSE,7.9589776,1
FALSE,7.6931642,1
FALSE,1.1676069,1
TRUE,27.5921668,0
FALSE,3.3927228,1
TRUE,27.5921668,0
FALSE,0.5540113,1
FALSE,4.4061338,1
TRUE,27.5921668,0
FALSE,3.7164034,1
FALSE,9.6678506,1
FALSE,13.4261807,1
TRUE,27.5921668,0
FALSE,5.4316839,1
FALSE,17.8979637,1
FALSE,3.9806145,1
FALSE,13.0635938,1
FALSE,3.8510779,1
TRUE,27.5921668,0
FALSE,17.5903571,1
FALSE,13.2122437,1
FALSE,16.7220164,1
FALSE,5.8704616,1
FALSE,21.1272761,1
FALSE,0.3486608,1
FALSE,11.602495,1
TRUE,27.5921668,0
TRUE,27.5921668,0
TRUE,27.5921668,0
TRUE,27.5921668,0
TRUE,27.5921668,0
FALSE,25.665065,1
FALSE,4.7256794,1
FALSE,6.2159055,1
FALSE,24.0987454,1
FALSE,3.2226213,1
FALSE,8.9598409,1
FALSE,18.9597121,1
FALSE,5.7396523,1
FALSE,14.9169112,1
FALSE,22.69082,1
FALSE,14.1079141,1
FALSE,0.2945708,1
FALSE,16.8822306,1
FALSE,26.0433244,1
FALSE,0.6369239,1
FALSE,11.3013185,1
FALSE,0.774551,1
FALSE,0.5892308,1
FALSE,5.7987989,1
FALSE,6.2667032,1
FALSE,24.650688,1
FALSE,1.2886685,1
