x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,pre
0.135096051,0.132775149,0.85656005,-0.473647351,0.554363651,0.32832872,-0.192854814,0.872538839,-0.485276236,0.114896835,0.85656005
-0.123535815,0.46969396,0.8554259,0.671565184,0.022174489,0.506773097,-0.685960813,-0.531165995,-0.936441505,-0.154622876,0.8554259
-1.019985082,1.092740604,0.855918,0.334016702,0.340291566,0.276350417,0.120689465,0.774974517,0.241185876,0.103446284,0.855918
0.964299853,0.457923163,0.8477878,-0.576672227,-0.024296502,-0.737874784,0.387978351,0.787755775,-0.887399224,-0.512178481,0.8477878
0.799559907,-1.378720211,0.85066974,-0.316662268,-0.9230814,-0.247000754,-0.789839182,0.53893407,0.871299101,-0.146293327,0.85066974
-0.486038567,0.583759813,0.8548948,0.058244809,0.06117305,0.666851927,0.501901826,0.810131203,-0.144475709,0.91378681,0.8548948
-1.669163164,0.981172488,0.85601383,0.80517064,-0.469393733,0.159928377,0.15701179,0.927087946,0.667852891,-0.827589541,0.85601383
0.385947326,0.233015068,0.8555029,-0.406749117,0.019053567,0.135278193,-0.69121648,-0.782351416,-0.47548823,-0.981704445,0.8555029
0.606330053,0.313917951,0.85214514,0.459547642,0.621467038,0.140738315,0.417218822,-0.268444461,0.068385313,0.552801103,0.85214514
0.409384942,-1.183693788,0.84766537,-0.319278422,-0.760014957,0.725331066,-0.494635646,-0.770544086,-0.489974671,-0.421547119,0.84766537
-1.563242751,-0.630649406,0.85325676,-0.419744032,-0.776024625,0.98790398,0.936626223,-0.864556812,0.38466218,0.563316502,0.85325676
0.816255412,-1.183326256,0.8525568,0.427303479,0.597441065,0.034680539,0.322690177,-0.631409206,-0.505131182,0.920967094,0.8525568
0.842657427,-1.705297718,0.8494128,-0.526682941,-0.066505307,-0.626057017,0.512330673,0.148942389,0.836483949,-0.269448484,0.8494128
0.062877817,0.321976739,0.852237,-0.536240462,0.723581476,0.154247267,-0.07201464,0.742985174,-0.077222705,-0.924314562,0.852237
-1.090406626,0.633005316,0.85539013,0.411122191,0.958772626,-0.112442712,0.104951442,0.786417487,-0.338060893,-0.690497172,0.85539013
0.954431354,-0.459759258,0.8507827,0.210333956,0.947423981,-0.868569836,0.780619207,0.650939098,0.876596649,-0.852657519,0.8507827
0.693880298,0.549041549,0.85198045,0.038172512,0.907174983,0.51835466,-0.662935956,0.049817499,0.15181894,0.561015399,0.85198045
-0.833625991,-0.016536417,0.85598314,0.074546768,-0.885301876,0.120737674,-0.073855193,-0.150818616,0.225997014,-0.408488436,0.85598314
-0.404886415,-1.721132239,0.8495359,0.395703526,-0.690432386,-0.896014717,-0.486461386,0.746051691,0.30546781,-0.074743885,0.8495359
0.857727334,1.553559407,0.8524585,-0.15945436,-0.032020319,-0.056184243,-0.188702199,0.510237399,-0.635497455,-0.891383254,0.8524585
-0.435340374,0.906407964,0.8552354,0.277739484,0.676939481,-0.948527209,-0.706065462,0.638686391,-0.039942512,0.606233794,0.8552354
0.20690516,0.689748431,0.8558917,-0.11889173,-0.540654267,0.28418441,0.006565472,0.035100625,-0.876799209,0.301196437,0.8558917
-1.759918816,1.559634812,0.85480464,0.466265438,0.38508899,0.994014909,-0.67602527,-0.423951245,-0.352774349,-0.869274742,0.85480464
1.511514289,-0.193178889,0.847061,-0.436794819,-0.465129888,-0.371939314,-0.895154206,0.256529533,-0.831878907,0.416022008,0.847061
1.408963417,-0.48637564,0.85427946,-0.086481424,-0.080671495,0.648265493,0.069293859,-0.511057121,-0.211026427,-0.184978684,0.85427946
-1.611481029,-0.994864803,0.8509876,0.591243012,0.613680485,0.273641193,-0.527015895,0.257654632,-0.665963763,0.72768739,0.8509876
1.665473715,-1.1258786,0.85385543,-0.848997485,0.972029845,-0.867846957,-0.063522384,-0.706663192,-0.073955711,-0.266203816,0.85385543
0.687798281,-0.490407328,0.85551614,0.638007267,0.836015609,-0.267429726,-0.693796816,0.156251202,0.663079441,-0.328084435,0.85551614
-1.661395285,0.118150172,0.8543985,0.659300144,-0.713940137,-0.790687118,0.056802801,0.26715479,-0.755780203,-0.433720934,0.8543985
0.168024469,1.437680731,0.85473096,0.087156391,-0.647413451,0.777959989,-0.514574825,-0.502739343,-0.88970821,-0.72158302,0.85473096
0.604763746,-1.616028917,0.8485903,0.860886829,0.908008696,0.606764906,-0.524813948,-0.788208562,0.139181337,0.350093255,0.8485903
-0.839988739,0.121726397,0.855251,-0.828882407,-0.061301852,0.985075636,-0.577420529,-0.020337264,0.014006437,-0.829841229,0.855251
0.992186274,-1.385010429,0.848749,0.354371202,-0.531816799,0.74214227,-0.208531838,-0.911937548,-0.597199133,-0.290645944,0.848749
-1.427646199,1.648320694,0.8587667,-0.173622154,-0.689434368,-0.593790909,-0.779023753,-0.085630697,0.602517795,0.580894151,0.8587667
1.172511608,-0.721457578,0.85502136,-0.623383956,0.451866247,-0.541195436,0.106358746,0.963620956,0.205675208,0.96052373,0.85502136
1.1303097,1.000850623,0.8529659,-0.197810092,-0.905997192,0.994522443,-0.277765288,-0.121551698,0.139703298,0.166688029,0.8529659
-1.045764144,-0.285110336,0.8531159,0.408695779,0.343952684,-0.138044306,-0.23089607,0.449113559,-0.518831476,0.798087503,0.8531159
-1.301513154,1.434174561,0.85022783,-0.992659539,-0.617638546,0.583883461,0.91313279,0.105910521,-0.93633366,0.390429032,0.85022783
0.41067461,-1.499692454,0.8530305,-0.665262945,-0.102611414,-0.596310876,-0.079606443,0.870903897,-0.822613735,0.62703522,0.8530305
1.315771097,-1.631805676,0.85471815,0.384267153,-0.304466933,-0.702295641,-0.380678698,-0.544425546,0.0601384,0.651096092,0.85471815
0.544139271,-0.978848602,0.8530493,0.18815123,-0.48313788,0.765673382,0.994357924,0.234683666,0.323771244,0.578691241,0.8530493
0.368166192,-1.385305696,0.849077,0.725407565,0.011610442,-0.477052881,-0.663116761,-0.020541359,0.098471591,0.24026693,0.849077
0.268034639,-0.920124172,0.8512608,-0.343508618,-0.925167142,0.144827199,0.048418331,0.615439347,-0.271209741,0.625051459,0.8512608
-0.439669565,-1.360047269,0.8482138,0.582181332,0.163800942,-0.363180801,0.761962792,0.386735071,0.749009185,0.41489301,0.8482138
1.027345482,-1.454049262,0.85496217,0.532484619,-0.914260061,0.708664875,-0.927096361,-0.911276504,0.170512226,-0.590401471,0.85496217
0.715372895,-1.194099715,0.8501415,-0.952098921,0.569499693,-0.451759465,0.965010568,0.151234206,-0.551063135,-0.904926837,0.8501415
0.735405372,0.633446199,0.8502782,0.532354449,0.225761145,0.948098073,0.090885829,0.155591533,0.705660616,-0.639846092,0.8502782
1.203370282,0.132057657,0.850263,0.034950002,-0.020001233,-0.828373992,0.361117934,-0.306429549,-0.169762834,0.821398699,0.850263
1.360903888,-0.917216703,0.85039395,-0.385882806,0.043808046,0.353764168,-0.452235441,0.039631815,-0.464418123,-0.070213246,0.85039395
-1.047608121,0.319600866,0.8550496,0.936635815,-0.216768105,-0.439586781,-0.79123534,-0.663126465,-0.604386709,-0.488248794,0.8550496
0.4303668,-0.203854258,0.85525316,0.124800219,0.142839048,0.66638943,-0.423546569,0.290261828,0.727392491,-0.288237873,0.85525316
-0.090392997,-0.448730903,0.85224575,0.09161645,-0.457894137,0.157952628,0.757571205,0.397233506,-0.023893443,0.483138716,0.85224575
-0.452878157,1.347738374,0.8520017,0.794238401,-0.062390221,0.889882779,0.704099224,0.563291813,0.697951293,-0.557191829,0.8520017
1.258468883,1.383607027,0.85159737,0.201564661,-0.465847983,-0.905814883,0.434172459,0.752935984,-0.216673096,0.517080574,0.85159737
-0.16018057,0.029668239,0.84849566,-0.444387241,0.62308695,-0.209107607,0.614858738,-0.094362282,0.403749866,0.498478139,0.84849566
-0.790059847,1.313451131,0.8566544,0.354079199,0.16004358,0.261812921,-0.324851671,-0.540824085,0.462596264,0.287409547,0.8566544
-0.736422303,-0.475121969,0.85480934,0.849578082,-0.724942313,0.86235246,-0.385159611,-0.990244324,0.397127909,-0.288443426,0.85480934
-0.863365546,0.643679069,0.8529111,-0.740539619,-0.992485434,0.832670379,0.136835984,-0.390352031,0.337618515,0.065872569,0.8529111
1.694547622,1.149742352,0.8465012,-0.077174993,0.798208817,-0.781286639,-0.962567008,0.883924318,-0.037111225,-0.107444589,0.8465012
-0.16754191,-0.510353745,0.85225487,-0.980395859,-0.856562617,-0.45989026,-0.261632593,0.653165396,0.475397817,-0.991013777,0.85225487
-0.380763524,-1.109114928,0.8545564,0.904176915,-0.35213273,0.111351858,-0.296638222,0.008307928,0.942308366,-0.808314201,0.8545564
1.07364516,1.17955823,0.8517725,0.506472286,0.260180793,-0.259052134,0.756709559,0.32532046,-0.28692075,-0.860926468,0.8517725
-1.646698945,-0.720029394,0.85381234,0.860809072,-0.362861269,-0.575942548,-0.972596103,0.588033158,0.26735245,-0.50775291,0.85381234
1.066972614,-1.693418352,0.84721005,-0.635214871,-0.584713093,-0.253852975,-0.693170166,-0.972438204,-0.62276643,0.609123153,0.84721005
-1.292105112,-1.640816547,0.852993,0.370957866,0.245338133,-0.203422055,-0.034505228,0.786598562,0.405502769,0.229160476,0.852993
-1.142491793,1.229239494,0.8561952,0.684850592,0.372783228,0.618027461,0.802638569,0.320650963,0.528497241,-0.250553182,0.8561952
1.637262683,-1.670250249,0.85017675,-0.457607769,-0.628865231,-0.475775877,-0.388481253,-0.801628258,0.572069638,0.846233307,0.85017675
-0.394855883,1.18500512,0.8538138,-0.634572441,0.277480005,0.969361699,0.693869378,0.901226087,0.290680919,0.561727163,0.8538138
1.410144896,-0.323309829,0.84660906,0.955384609,-0.46140174,-0.163313787,-0.784993975,0.659989596,0.306670911,-0.610452906,0.84660906
0.794183456,-0.734452152,0.85311437,0.72078806,-0.085943972,0.926820356,0.226908283,0.388807607,0.270345619,-0.635553888,0.85311437
-1.376405145,0.501412046,0.8557968,-0.633623836,0.324206887,-0.505431171,-0.382944045,0.937683842,-0.720171777,-0.644918504,0.8557968
1.689755914,-0.349826131,0.851621,-0.51587069,0.995010397,0.664102244,0.447291785,-0.619762111,-0.776599741,-0.427244742,0.851621
-0.137299081,-0.592861916,0.85488236,-0.457579879,-0.643027589,-0.521766751,-0.663718302,-0.648496532,0.56939757,-0.997728743,0.85488236
-0.757388463,0.290890694,0.8496921,-0.189727393,0.538925039,0.715998213,0.982669634,-0.966900209,-0.255030799,0.937321674,0.8496921
-0.429702807,-1.28873413,0.8542946,-0.374030536,0.171540043,0.635814404,-0.400478165,0.588302492,0.263271339,-0.638668395,0.8542946
-0.786862176,0.103920074,0.85442895,0.126847017,0.312350448,-0.723503749,-0.351570301,0.558194988,0.865076277,-0.965604095,0.85442895
-0.689965757,1.490145238,0.8564403,-0.737870714,-0.601767114,0.479199604,0.726678803,-0.252373801,-0.655293187,0.278957245,0.8564403
-0.988586487,1.262436228,0.85403436,0.934926588,-0.8243504,-0.516306212,-0.267922709,-0.313605793,0.144186091,-0.718640577,0.85403436
-1.561996208,0.508130921,0.85353327,-0.015759477,-0.810732882,0.867435056,0.599682392,0.965735567,-0.898550351,0.089809639,0.85353327
0.891863223,-1.129032483,0.84597117,0.159740183,-0.818147127,-0.379452078,0.788937523,-0.760481749,-0.743564221,0.075860445,0.84597117
1.028768653,-0.503653537,0.84848607,0.720045487,0.1245661,0.954947607,-0.288873341,0.181575276,-0.800726437,-0.614028811,0.84848607
-0.530898068,1.622272756,0.8571209,0.149112154,-0.796177502,0.131105594,0.707573282,0.919638777,-0.143393005,-0.820895994,0.8571209
1.253510379,0.607139378,0.8542318,0.407524154,-0.887656889,0.080573732,0.092587885,0.85116957,-0.847525648,-0.341486501,0.8542318
-1.097727084,1.648195079,0.8491824,-0.599799266,-0.658163613,-0.988558157,-0.999115742,0.523682604,0.45360221,-0.980919167,0.8491824
-0.299692129,-0.971980263,0.8522054,-0.398044907,0.500727583,0.962439752,-0.378453035,-0.226284074,0.333522188,-0.729422219,0.8522054
-1.009119656,-1.490913163,0.8541957,-0.630325317,-0.47371881,-0.662915735,0.154595851,-0.145676382,-0.376660364,-0.188789715,0.8541957
-1.030232407,-1.338072518,0.8517567,-0.554346619,-0.790202874,0.316034076,0.649578777,-0.969360735,-0.649021709,0.599586002,0.8517567
1.286482186,-0.418958015,0.84811383,0.947078731,-0.130004922,0.460808774,-0.652557949,0.73034875,-0.762865194,0.714142322,0.84811383
0.603393984,-0.696619087,0.8529866,-0.145645869,0.177304799,0.890230052,-0.201783112,-0.139268462,-0.327606369,-0.778287728,0.8529866
1.521879537,1.013629627,0.85109556,-0.362500682,0.685968999,0.753925639,0.816820644,-0.123135286,0.173865677,0.616894507,0.85109556
-1.666804509,0.522152411,0.855732,-0.322463484,-0.883684695,-0.782670004,0.696973382,-0.95760614,-0.75946347,-0.204302341,0.855732
0.662225319,-0.012535331,0.85507023,0.280950515,0.087961372,-0.570381374,0.115403405,-0.184946662,-0.219893147,0.816206071,0.85507023
-0.530354767,1.366524682,0.8529551,0.778815367,0.543882344,-0.869509899,0.189819725,-0.220297386,0.057631748,0.02304607,0.8529551
1.364374962,-1.693188116,0.84897023,-0.591738476,0.919163385,0.596463956,0.937814324,0.561832906,0.367564185,0.611098123,0.84897023
-0.892129425,-0.844784406,0.85513395,-0.554883727,0.995048003,0.750468189,0.108870198,0.766225787,-0.553887899,-0.103716861,0.85513395
0.683499266,0.886995197,0.8576046,-0.113281743,0.054941854,-0.28683677,0.83502809,-0.059866898,-0.553195625,0.667977728,0.8576046
-1.514006782,1.669258797,0.85357714,-0.703997963,0.428911636,-0.002015273,0.464174203,-0.675767242,-0.125722417,0.620156874,0.85357714
1.648500508,-0.469076241,0.8504798,-0.988963887,0.503657411,-0.278934974,0.46116104,0.331831893,-0.461493084,0.83722921,0.8504798
0.159533576,0.20963088,0.85428613,0.918081023,0.212555221,0.233219473,-0.505775438,0.350436211,-0.63522516,-0.203219859,0.85428613
-0.825118553,1.001853551,0.85760033,0.593167109,-0.343961764,0.000928924,0.741926101,0.971559662,-0.996967332,0.818167278,0.85760033
-0.52917066,-1.415097653,0.8542605,0.955367519,-0.65298888,0.619251896,-0.525852584,-0.350031861,-0.625357623,0.298777733,0.8542605
1.026258738,-0.388637232,0.8539292,0.522371836,-0.598631109,-0.736525923,-0.377422319,-0.942443678,-0.832752338,0.440277614,0.8539292
-0.867674544,1.165629022,0.8549354,-0.707099123,0.624610677,0.794318554,-0.304569629,-0.480455008,0.295829624,0.138500956,0.8549354
0.228099734,-0.166644622,0.85641867,-0.098425791,-0.785236084,-0.41176739,0.189990423,-0.341625253,-0.280088466,-0.986597463,0.85641867
1.337786055,-0.473335168,0.85248685,0.058675879,0.685498733,0.87343796,-0.923662759,0.832265456,-0.922774188,-0.714783401,0.85248685
1.643089848,0.168368889,0.8481419,-0.911509894,-0.750521814,-0.671789118,-0.576263703,0.968734729,-0.837131551,0.399167435,0.8481419
-0.991794166,-1.343241503,0.8545238,-0.117806664,0.967241219,0.990280606,-0.329268704,-0.712403296,-0.99155132,-0.772887088,0.8545238
-1.440937686,-0.071112161,0.8544597,0.173363285,0.160985671,-0.876552484,-0.295765625,0.491853017,0.751032029,-0.939311486,0.8544597
-1.497843059,0.231714216,0.8560769,0.664108291,-0.917225709,-0.439841279,0.151469194,-0.945692823,0.853463661,-0.371738864,0.8560769
-0.191470449,1.663654672,0.8513929,-0.814415092,0.531476055,-0.367709611,-0.495254946,0.431299147,0.584269328,0.17644296,0.8513929
0.762163805,1.614268549,0.8510844,0.594427804,-0.465149259,-0.788183103,-0.818673803,-0.07314503,-0.787497049,0.389401908,0.8510844
1.367289377,0.836309376,0.85486203,0.44079172,0.17908171,0.061264702,0.181782383,-0.123906193,0.873715906,-0.951190593,0.85486203
1.609082935,-1.24116138,0.85300285,-0.903156698,-0.105731523,0.292995843,-0.125435685,0.892394474,-0.751443351,-0.795193965,0.85300285
1.569135241,-1.124781551,0.85062563,-0.896498148,-0.688961603,-0.945475141,-0.179237495,-0.983983116,-0.886605018,-0.854243026,0.85062563
0.721256116,-0.439311425,0.85155827,-0.042528246,0.811800933,0.267285176,-0.963953594,0.523317667,0.202657176,-0.881845101,0.85155827
0.888485029,1.025290118,0.84640515,-0.319627441,-0.916165596,0.537937381,0.230605288,0.901090462,-0.785749663,-0.524373594,0.84640515
-1.315410094,0.438168365,0.8551065,0.58076522,0.600007169,-0.039149242,0.332811618,-0.638636502,0.839437013,0.454514033,0.8551065
-1.250227729,0.605580449,0.8535704,-0.334238882,-0.818521085,-0.08799334,0.43735055,-0.920894244,-0.985709271,-0.775350634,0.8535704
1.674887532,-1.720089311,0.8521699,0.019259756,0.080771952,-0.443755445,-0.316220777,0.666125866,-0.784485091,0.927963171,0.8521699
-0.075571634,-1.224067724,0.8517408,0.364847656,-0.25364491,0.405172096,-0.744035901,-0.772705244,-0.738971526,0.651075514,0.8517408
1.499621622,1.638543381,0.8496344,0.233158337,0.626115825,-0.412235887,0.175362581,-0.075071498,-0.339954625,-0.33869237,0.8496344
0.703695906,0.658797958,0.8541865,0.089543665,0.747789307,0.691904668,0.884048511,0.638395666,-0.450188215,-0.507636366,0.8541865
-0.855014366,0.43238585,0.855522,0.623611759,0.882384467,-0.371660332,-0.84110145,-0.444963999,-0.626379153,0.057173504,0.855522
-1.254130322,-1.332067017,0.85240895,-0.263547542,0.480543738,-0.659014333,0.670466167,-0.556553243,0.202423856,-0.100681973,0.85240895
0.537938353,0.912690326,0.85432154,0.241774776,0.025153343,0.696348149,-0.486282573,-0.99424711,-0.659946275,-0.30945898,0.85432154
0.863075668,-1.015674789,0.8557054,-0.715241177,0.033465843,0.741769843,-0.305064679,-0.506119025,-0.719179123,0.816935349,0.8557054
1.267323373,1.640080101,0.84642,-0.296474204,0.874359181,-0.546227677,-0.114286732,-0.509508162,0.631637845,-0.147625481,0.84642
-0.755695923,0.913288551,0.85433364,0.786704006,0.390672641,0.030740865,-0.472840981,0.370669857,0.970278305,-0.296293662,0.85433364
-0.501235688,0.476361598,0.8554216,-0.362323503,0.439870039,0.158212934,-0.429535473,-0.51833729,-0.27011467,0.020397652,0.8554216
-1.542647427,-0.306321208,0.8558206,-0.438537414,0.809478193,-0.340923821,0.470019602,0.902350838,-0.1135446,-0.199412161,0.8558206
0.090312978,0.360713842,0.85662544,-0.409347181,0.151128694,-0.162154667,-0.221827057,-0.615922495,-0.574212882,0.133889732,0.85662544
0.954338493,1.009061968,0.8483565,-0.364498125,0.004168362,-0.362461608,-0.558001265,0.761878026,-0.863989354,0.866144431,0.8483565
-0.470325958,1.004364529,0.8565296,-0.976724968,0.41620288,-0.509643002,-0.227650585,-0.715253719,0.614066414,0.21483692,0.8565296
-1.023342794,-0.998129932,0.85469055,-0.32127374,-0.658833461,0.168257137,-0.97953006,0.468747078,-0.60297083,0.779579894,0.85469055
-0.081585459,-0.436128251,0.85505986,-0.849845601,-0.944272415,-0.018229046,0.452136212,0.25081518,0.566545543,-0.287584362,0.85505986
-1.176203735,-0.500551291,0.8539328,0.441302882,-0.872756898,-0.435219119,0.179757016,-0.195301665,-0.870311831,-0.516500536,0.8539328
0.343276649,-1.711700588,0.8519143,0.948253144,-0.765142377,-0.502467795,-0.744997486,0.180749574,-0.477215444,-0.270459102,0.8519143
-0.378781481,-0.450323394,0.85454345,-0.963912736,0.747205487,-0.670088833,0.617914645,0.942704907,0.429017334,-0.893787454,0.85454345
-0.223186127,1.690571974,0.85536844,-0.260685559,-0.196335363,-0.641865379,0.260720715,0.629218492,-0.683656876,0.148247412,0.85536844
0.041198331,0.756148186,0.85567874,-0.230986748,0.425249297,0.883268117,0.756238622,0.644069175,0.708455553,-0.364008973,0.85567874
1.095861476,-0.011839391,0.8539149,0.792704437,-0.544574074,0.093729592,-0.426354414,0.752134718,0.726801163,0.218805397,0.8539149
1.416814977,1.044416686,0.84796876,-0.235771612,-0.441976761,-0.958360922,-0.745850076,0.078806764,-0.581750304,-0.126976077,0.84796876
-0.5803216,-1.100328943,0.85404754,-0.886992373,-0.328524027,0.281605376,-0.787988681,-0.27508555,0.460324599,-0.211000548,0.85404754
-0.965609917,1.225090689,0.8559259,-0.393040216,0.605275903,-0.97940667,0.938661099,-0.959426572,-0.314205752,0.977035955,0.8559259
-0.027649035,0.189441678,0.8562922,-0.768696944,-0.253309582,-0.345536625,-0.956329744,-0.069553628,0.598977296,0.639385663,0.8562922
1.265586158,0.035232431,0.85390824,-0.753911069,0.391997506,-0.54519428,0.091871483,0.980699901,0.739512516,-0.771962916,0.85390824
-1.429918228,0.739918953,0.8551701,-0.441430727,0.198155579,-0.816983836,-0.43121569,0.76109015,0.63725522,0.817095462,0.8551701
1.231424856,0.50454301,0.85510385,0.691628583,0.382768064,0.216611031,0.726988459,0.098395831,-0.587681819,-0.824357742,0.85510385
0.072360263,-0.95436805,0.85480726,-0.263325461,-0.628845109,0.405450356,0.365936338,-0.357030186,0.871188845,-0.534203782,0.85480726
-0.457561193,0.158944572,0.85292786,0.420518552,-0.143671876,-0.886634238,0.864042993,0.365707393,0.484659257,-0.590983156,0.85292786
-1.599909839,1.381742396,0.85604537,-0.126631628,0.995608825,-0.712604123,-0.956910334,-0.185160062,-0.914327734,-0.933942434,0.85604537
0.698472634,-1.688689157,0.84770083,-0.99276795,0.938661952,0.174188272,-0.853755998,-0.279488282,0.785265435,0.064973624,0.84770083
-1.498343322,-1.63067408,0.85519725,0.225216666,0.967136416,-0.311258662,-0.82158848,0.373987441,-0.09340899,-0.049992689,0.85519725
