x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0.726948996,-0.404276403,0.71545056,0.737204222,-0.170954683,0.835664697,-0.829225286,0.240950503,0.072186327,-0.277788189
-0.752536885,-0.236376967,-0.930506982,-0.217861541,-0.217388192,-0.194632598,0.110137503,0.506492127,-0.787230713,-0.022738682
0.699054173,-0.085352687,0.798346555,-0.487878895,-0.524448973,0.603299717,-0.306103014,0.441718432,-0.620753109,0.314045798
-0.982766777,0.150910228,0.675618926,0.224366606,0.669095418,-0.441990102,0.679854253,0.330122329,0.932764192,0.632505848
0.75214328,-0.782959003,0.235850297,0.888518154,-0.827768483,0.995425057,-0.763117646,0.183766911,0.289687033,0.508976766
-0.94376997,0.02495813,0.249583383,-0.639769519,-0.523788554,0.961177938,-0.174227916,0.540627072,-0.19307548,-0.393267834
-0.283843021,0.097890659,0.107977186,-0.746234652,0.330802987,0.799730602,0.035234121,-0.028331625,0.527243436,0.544810336
-0.645318588,0.687011387,-0.02041852,-0.36851613,-0.464820986,0.476818089,0.57633343,0.900620216,0.550173889,0.664341869
0.730648708,0.860926353,-0.6865266,0.244978126,-0.522758931,0.691341319,-0.658922361,-0.354487958,0.67602801,-0.935939155
-0.591410214,0.360416993,-0.058048766,-0.239341624,-0.251897867,-0.77727969,0.319831761,-0.080900645,0.756976594,0.824455002
0.042170505,-0.110786208,-0.111408999,-0.179531688,0.672116843,0.397148614,-0.580892505,-0.947958011,-0.601292114,0.834139389
-0.594180755,0.445198691,0.478518851,-0.434278343,0.176189067,-0.678444236,0.493193588,0.257503033,-0.187213567,-0.628430914
-0.694508822,-0.582434374,-0.811653436,-0.710496431,0.020804132,0.840532152,0.873386678,0.391433925,-0.466531543,0.572023858
-0.815932785,-0.422087915,-0.282842761,0.732204654,0.42678825,0.669165594,0.753047598,0.993571521,-0.948873916,-0.952080795
-0.779804204,0.49019195,-0.87366327,0.703501173,-0.376709021,-0.982114426,-0.875129906,0.361395462,0.246761011,-0.49456501
-0.875819602,0.45742348,-0.614225574,-0.228576031,-0.452968898,-0.543793556,0.449595328,-0.130748232,0.852545341,-0.423572613
-0.43729757,-0.596034983,-0.479373335,-0.408804381,0.933352928,-0.172679737,0.520674086,0.990393893,-0.963000473,-0.510057188
0.602375555,0.224129897,-0.037533105,0.570370592,-0.251709219,0.508612919,-0.421835671,0.872847532,0.702277962,0.505241689
0.094951275,-0.884050926,-0.571257905,-0.230621081,0.703644426,-0.991081262,-0.397468011,0.280439835,-0.929523279,0.100338668
-0.229152516,0.028919726,0.889538666,-0.357619116,-0.616422543,-0.555375016,-0.529371895,-0.76375687,-0.624367389,-0.989347107
0.696429359,0.615921525,0.681435253,-0.790188698,-0.100926732,-0.171578156,-0.235417428,0.776569335,-0.004192305,-0.056899683
-0.720818667,-0.450782574,0.469693312,0.803637987,-0.324220731,0.326220251,0.500835918,0.236672158,0.997423594,-0.844281737
0.884779118,0.303832761,0.282668609,-0.377370049,0.343013445,-0.477659428,-0.247482293,-0.009780601,-0.211510444,0.432378447
0.363281901,-0.843615094,-0.562399068,0.214361375,-0.712772269,0.932748928,-0.041852501,0.668280191,0.699303684,0.420522331
-0.360072721,0.959333645,-0.652130037,-0.547672002,0.679514289,0.083506161,0.736930427,-0.219725053,0.876772139,-0.401598583
0.805713103,-0.019242827,-0.108286885,-0.873205861,-0.808988563,0.926893914,0.915581573,-0.564029956,-0.645769942,-0.088055295
0.775617448,0.468928459,0.433264557,-0.769286104,-0.861515232,0.514017661,0.83458828,0.855719966,-0.235689821,0.332176645
-0.187934694,-0.365226562,-0.619917123,-0.924346642,0.52279317,-0.130205993,0.66590083,0.707577162,-0.288771968,0.072844957
0.483956419,-0.726456009,0.046863342,0.912579267,0.919589887,0.332323207,-0.814477562,-0.690606647,0.706448861,0.199108912
0.01689113,-0.203990322,0.629623359,-0.048689129,-0.299997473,0.119530687,-0.261781031,-0.242547764,-0.004713687,-0.353701641
0.729152898,-0.87831835,0.417448653,-0.134135313,-0.186513052,-0.235301392,0.04140315,0.369152778,0.511982848,0.84176158
-0.00253685,0.550683557,-0.898336945,-0.173826625,-0.963495484,0.730180599,0.246627972,-0.075974712,-0.92275875,0.957206948
0.594340162,-0.309524034,-0.637826082,0.937887392,0.509775047,0.638712286,0.811890142,0.2509477,-0.886771419,-0.338532297
0.7392917,-0.492981843,0.424000971,-0.385717517,-0.223702515,0.282370331,-0.77936688,-0.917602353,-0.637101973,0.143684169
0.457060769,-0.672231103,0.942698495,-0.680761521,-0.196232563,0.165817814,0.525722286,-0.930196118,-0.228267029,0.887665666
0.166571443,0.545739861,0.589228921,0.186415001,-0.57263096,0.870665383,0.52753258,0.153768408,-0.926248017,0.192592747
-0.749367211,0.767963771,-0.655290503,0.799791262,0.776999981,-0.198033395,0.536478038,-0.607079153,0.087675384,0.926875577
0.238933719,-0.888561542,0.226269568,-0.133974749,-0.061414721,-0.477710092,0.235727264,-0.996028846,0.433448608,0.0430989
0.742996446,0.353197164,0.740281894,-0.616236063,0.214930837,0.419055914,-0.295649546,-0.530496615,0.897660109,-0.220891457
0.788573422,0.463247484,-0.613659507,-0.793290714,0.918240363,-0.762733637,-0.430431238,-0.522448423,-0.151703265,-0.18138949
0.074410719,-0.34100308,-0.399648133,0.884309988,-0.002737035,0.735536887,-0.013827934,-0.495550156,0.532810605,-0.343430116
-0.708634934,-0.875537622,0.388338894,0.153998527,-0.51108272,-0.128745304,-0.668417502,0.015120222,0.60129187,0.731008325
-0.93722824,0.343920047,-0.629147078,-0.151185225,0.306001439,0.182491856,0.695250818,0.51593729,0.9020042,0.8733447
0.677867905,-0.490594574,-0.780505765,0.732266626,0.902755299,-0.733295314,0.91825695,-0.560047152,-0.794382784,-0.428115125
-0.757561335,0.594189192,-0.637128324,0.368987689,-0.579306545,-0.865197505,0.345730536,0.627214775,-0.348114068,-0.718699437
-0.907615774,0.768143102,-0.848839967,0.335887765,-0.582597461,0.475546945,0.03356823,0.17386507,0.039318579,-0.45150206
-0.508962466,-0.665516845,0.071245827,-0.947312497,-0.846875961,-0.562293049,-0.185177947,0.077629857,0.24781598,0.579033696
-0.294623102,-0.902916027,0.665994492,-0.356467099,-0.35315247,-0.292972154,-0.264056019,0.087689925,0.570953324,0.186956798
-0.159673062,0.836489119,-0.116019322,0.826823747,-0.751006899,-0.950448415,0.334048247,-0.849694575,0.106062179,-0.121085963
0.225367448,0.329858188,0.263698588,0.951608614,0.542705486,-0.755365435,0.954295758,0.163463733,-0.498477624,-0.368112419
-0.030292562,-0.913640264,-0.806815579,0.108104994,0.90617,0.583935725,0.384957528,0.812092117,-0.442773673,-0.903183085
0.766475082,-0.034490627,0.21631468,-0.841358406,-0.624497935,0.956735934,0.094414989,0.165675709,0.862590153,-0.413111932
-0.491785012,0.487443207,-0.842309739,-0.793722311,0.747258309,-0.680029902,0.248879832,0.019202681,-0.820342605,-0.054019527
-0.951997739,0.625043164,0.08499845,0.030892719,-0.297915446,0.616267864,-0.344434693,-0.80363186,-0.423149985,-0.65303115
-0.156042293,-0.080613598,-0.04749585,0.152816328,0.690478553,-0.381661973,0.560025774,-0.222217423,-0.875999974,-0.72578606
0.925488585,0.566212236,0.351419193,0.05490093,-0.508480978,-0.10444716,0.91428274,0.093897035,-0.187263453,-0.017480357
0.651466976,-0.137450155,-0.26420481,0.325426022,0.940268443,0.519472271,-0.164298435,-0.596831386,0.496782209,0.828624857
-0.067181967,-0.400000828,0.260162132,-0.798937601,0.440291633,-0.051889027,-0.752447161,0.139100598,-0.795186589,0.500013016
0.030327537,-0.137743041,-0.141501293,0.225111234,0.993627242,0.300594339,-0.116993992,0.767003057,-0.987712625,0.481325009
-0.288306563,0.141896877,0.984838018,0.581362648,-0.816469644,-0.408664162,-0.190133899,0.643572858,0.618482763,-0.022220411
-0.783241738,0.363974894,0.428581336,0.748650354,0.758488261,-0.610608753,-0.178549547,-0.356188408,-0.381554451,0.094321525
-0.455112073,-0.30307366,0.736290267,0.110825591,0.564063094,-0.647838278,-0.964928757,0.323768188,0.178320654,-0.742326043
-0.420872991,0.462862112,-0.404228996,-0.614125771,-0.828465168,-0.841421369,-0.84254127,-0.026865782,0.79665258,0.470418832
-0.314725708,-0.79030689,-0.969416265,0.938554397,-0.55931666,-0.702446095,0.892951686,0.578246875,0.914006832,-0.538739393
0.495960036,-0.444389355,-0.920140846,0.1008536,-0.121636847,-0.664425981,0.603417663,0.707219393,0.209758331,0.696739716
0.925029884,-0.646855135,0.576680435,-0.604227767,0.063768124,0.668056323,-0.020931963,0.077544417,0.26571252,0.85700774
0.835844473,0.385876822,-0.283017698,-0.591000718,-0.326607749,0.257177177,0.977866837,0.890115185,-0.255417262,0.038881322
-0.980797498,-0.401779713,-0.484877257,-0.311458391,0.583299319,0.248162985,-0.727437741,0.976509289,0.845264154,0.60502861
-0.415077508,-0.61640663,-0.796661357,-0.146341199,0.487533377,0.157174626,0.77836818,-0.285644309,-0.31680728,0.632853553
0.340784194,-0.53446801,0.341698229,0.809842888,-0.686029961,-0.439428888,0.867813761,0.442283239,-0.992693811,-0.956598958
-0.961692484,0.097443427,-0.338696174,0.607677776,0.508539284,-0.023599059,0.55818606,-0.131275736,-0.796265076,-0.484163733
0.644509287,-0.042013406,0.246761638,0.406294024,-0.583129362,-0.929315545,-0.235288634,-0.178369387,-0.449495847,-0.98754865
0.429383208,0.412635438,0.515138666,0.638052485,-0.422007506,0.611094523,0.120232439,0.201107847,-0.68113724,-0.305068204
0.393880793,-0.387286175,-0.2360934,0.701917204,0.774327676,-0.30331625,-0.178734525,0.435790122,0.102126985,-0.170185611
0.99467089,0.224741271,0.910254194,0.335609052,-0.378162027,0.022297145,-0.453853212,-0.656944143,-0.042239966,-0.513706174
0.907044279,0.100039842,-0.70600227,0.446543344,-0.878984459,0.020299148,0.384634047,0.446784473,-0.80972314,-0.212951974
0.234006436,-0.096987272,-0.838280858,0.293756344,0.711563476,0.204438494,-0.643846649,-0.479465775,-0.920501773,-0.486563286
-0.623065678,0.214657061,-0.175523062,-0.778544072,0.446616068,-0.958483258,-0.89103868,-0.922596324,0.290994922,0.530212444
-0.540421009,0.271046808,0.098144105,0.467560365,-0.764299627,0.586681052,0.076986552,0.29742014,-0.384694982,0.168300659
0.24578143,0.507565496,-0.572312067,0.769305508,-0.930070609,0.900162531,0.779250986,-0.857596168,-0.762173667,0.231999388
0.590610774,0.428271294,-0.606451896,-0.343491764,-0.303651508,0.049194225,0.825170272,-0.233178452,0.225834483,-0.377207733
-0.262648305,-0.423689623,0.689807844,-0.403163287,-0.065989331,0.918418332,-0.594021991,0.296254331,0.17867492,-0.516311389
-0.246893125,-0.501465351,0.322950218,0.343843673,0.178007774,0.266928629,-0.832216447,0.709522832,0.535681217,-0.038293427
0.392418641,-0.331870114,-0.873390349,-0.683764094,0.851548112,0.023979219,-0.072400447,-0.753319265,-0.037163811,-0.088958508
-0.713107405,0.8070701,0.492046614,-0.970833363,0.342270477,0.003573503,0.956527245,0.566408973,0.108238727,0.340439055
0.534821506,0.769089668,-0.105005084,0.236118745,-0.363799778,0.808565102,-0.733431122,0.920986277,-0.702187345,0.903754042
0.913818091,0.152562986,0.879936481,-0.095441257,0.163015955,0.88223564,-0.056959073,0.120057062,0.009016804,-0.157572334
0.019875121,0.691712173,-0.196772243,-0.141322065,0.00488208,-0.931967581,-0.555848056,-0.860211432,0.290486575,-0.668118147
-0.662689231,0.612684872,-0.633034659,0.348992912,0.754327783,-0.697660792,0.951343532,0.276543439,-0.997499345,-0.47524351
-0.81645009,-0.585963603,-0.487519172,-0.104001326,-0.057318103,-0.03757099,-0.584773024,-0.634194587,0.369065593,-0.786100112
0.893537284,0.169633679,0.548156044,0.959722273,0.403047534,0.495607369,0.922951977,-0.284069057,0.131731873,-0.545692396
-0.383862597,-0.653334813,-0.55924331,-0.534277102,0.774225043,0.69450444,-0.241346756,0.203537871,0.392991748,0.227058634
-0.974576745,-0.22521694,0.319912839,0.172614456,0.239492542,0.073375475,-0.541211368,0.596631539,0.153328506,-0.614893869
-0.556278756,-0.216985722,-0.304477288,0.054531338,-0.908453353,-0.745346649,-0.873773574,-0.586752666,0.578467584,-0.258166887
0.580599198,0.669563878,0.389068658,-0.530552275,0.816473829,-0.603055217,0.203577113,-0.958545149,0.30014762,-0.505159268
-0.15249357,-0.190103756,0.224528288,-0.461497474,-0.830260818,0.647068712,0.749478395,-0.78367595,-0.876445887,-0.008678549
-0.477613136,-0.634675259,-0.207133727,0.909077298,0.777197764,0.381883371,0.699997411,0.367038905,0.420631942,-0.56458342
-0.594772748,0.475855028,-0.910856455,-0.4023913,0.809244853,-0.170820324,0.372938646,-0.633187541,0.726086672,0.507106627
0.055694598,-0.104122024,-0.472750863,-0.144063773,0.289682047,-0.469069932,0.144958635,-0.861891083,0.176064208,0.926115218
-0.37080431,-0.238204298,-0.688220143,0.443560141,0.476343863,-0.734729252,-0.279463614,-0.079883066,-0.824299362,0.899079656
-0.815439809,0.053932622,0.550236264,0.139020222,-0.382151166,0.978317499,-0.844915362,-0.773709067,-0.666786603,-0.544381169
0.043289608,0.999945621,-0.684352574,0.231168458,0.277215253,0.696661297,0.384796436,0.703297259,0.854279011,-0.207193955
0.305366712,-0.897309029,-0.175499613,0.326932587,0.476723541,0.069655165,0.246863288,0.942821998,0.944276848,-0.403629124
0.718493014,0.309266306,0.639893664,0.668231498,-0.223922018,-0.508037912,-0.992804057,-0.835064415,-0.207700271,0.002633545
-0.80890574,0.935263846,0.952381849,-0.348564698,0.222616491,-0.534748664,0.419886012,-0.523708713,0.725070198,-0.847126296
-0.893451404,0.15904978,0.445011615,-0.599731488,0.430756803,-0.677562319,0.621234049,0.426641481,-0.266989916,0.107809521
0.234196233,-0.051354711,-0.015123541,0.680930115,0.104810458,0.513087997,-0.381382931,0.257971972,-0.126344618,-0.281258594
-0.677817929,-0.285257216,-0.239508076,-0.96715219,0.655615,-0.511025738,0.37707302,-0.614507357,0.406675444,0.411974848
-0.106963836,0.801655448,-0.808005219,-0.966378077,-0.05539497,0.634086444,-0.346854046,-0.460396756,0.939356099,-0.697152446
0.13583751,-0.717623269,-0.35856696,-0.772873995,0.597735142,0.967046963,-0.256264422,0.0407341,0.546579981,-0.789910928
0.042627217,-0.039125429,0.006294229,0.655425475,-0.881311206,0.622633621,0.834689004,-0.825784942,0.650674239,0.172815829
0.511646321,0.631278522,-0.856444455,0.13589771,-0.39616604,0.432935014,-0.074561814,0.317481142,-0.205979989,0.782351936
0.314346495,0.203730684,0.114772881,0.683186196,-0.299438133,-0.08515947,-0.740558153,-0.519643924,0.468144678,-0.223603946
0.835520691,0.361758784,0.539739116,-0.657728579,0.682594252,-0.379403546,-0.740895612,-0.925797736,-0.847056558,0.848586163
0.098059568,0.161373698,0.905707689,-0.149663214,-0.93247775,-0.454661755,0.150110479,-0.673842803,0.20688229,-0.641563853
0.217413709,0.280260731,0.076166374,0.1835875,0.306979563,0.707481481,0.903077817,0.36799674,0.135123761,0.956383784
0.316562043,-0.72979014,-0.864868358,0.955842151,0.611897902,-0.219431582,-0.26139043,0.364701039,-0.393718735,-0.402645843
-0.622623518,-0.283696813,-0.246239683,0.15846685,0.61036112,0.683456364,-0.682780909,0.542503203,-0.295895383,0.817627728
0.354646749,-0.333643977,0.222616679,0.86939278,-0.998769261,0.385438306,-0.306490578,-0.222362935,0.734757147,0.942566295
0.96623893,-0.939841599,-0.362228144,-0.088068359,-0.113425321,-0.859378117,0.924970171,0.489863834,0.508017974,0.245967195
0.275932489,0.690120003,0.52006469,-0.544033132,-0.61910757,0.751280188,0.74425289,-0.534292291,0.906648554,0.117912455
-0.784159151,0.598688449,0.56119544,-0.398902138,-0.707406088,0.51876745,0.083565758,-0.223727854,-0.670618186,0.62218332
-0.184240206,-0.331521799,-0.070541539,0.17865249,0.442739552,0.242181395,0.806919007,0.693142365,-0.028626745,-0.714309697
-0.735442301,-0.373786536,-0.054659195,0.934614845,0.932824311,-0.515800823,0.114658052,0.765915224,0.195764875,-0.718474359
0.93711417,-0.358056555,0.75935341,-0.027820807,0.785945312,0.257382493,-0.279042083,0.307076966,0.313058324,0.101895932
0.77116342,0.935543554,0.059661075,0.134129729,0.642286584,0.774962853,-0.05323768,0.232199862,-0.242851921,0.122310047
0.307244019,0.723904695,-0.384969728,-0.173181904,-0.077811966,0.145215352,0.003503715,-0.810583445,0.393303317,0.172865567
-0.468963774,0.398376027,-0.519458309,0.359695331,-0.326023633,-0.321021018,-0.626213351,0.060811702,0.987687982,-0.587335426
0.259474406,0.02575705,-0.347972944,-0.967709237,0.753252735,-0.393379233,-0.766117853,-0.891263103,-0.849561588,0.676205941
0.283693339,0.300284044,0.477685987,0.934385525,0.466287764,-0.967320745,-0.904375282,-0.110686381,-0.549250805,0.936995792
-0.083636143,-0.890506041,0.526110312,0.4104995,0.21199833,0.681863097,-0.463452759,0.893884692,-0.662416896,0.968252022
0.7949706,-0.353411917,-0.552895092,-0.05732289,-0.896101023,0.570906228,-0.190730818,0.797070419,-0.830876464,0.903993831
-0.21195521,-0.168982457,-0.672106715,0.719509326,0.543133298,0.7365713,-0.92127554,-0.908551314,0.612339647,-0.108059189
0.988588469,0.532160693,0.204711934,0.731196912,0.9147576,0.164177012,-0.437010308,0.79463437,-0.949352311,0.844464805
0.523706614,0.687435092,0.838582677,-0.190148261,-0.56336988,-0.165151863,-0.497041627,0.377990368,-0.300342447,-0.035404026
-0.18542904,-0.602418227,0.238630967,0.226664926,0.043016516,-0.777938792,-0.226113184,-0.758156891,-0.716949177,-0.611352282
-0.955920798,0.079030756,0.989877917,0.973559407,-0.774795194,0.233821604,0.066506223,-0.254763061,0.480429424,-0.019329787
0.291391814,-0.073203985,0.867177484,-0.87913811,0.414099499,0.467357462,-0.310294104,-0.93838737,-0.060275273,-0.64117888
-0.503308224,0.586680773,0.100929452,-0.252214505,0.582507012,-0.717343263,-0.23266208,0.141918837,0.346722665,-0.864582345
-0.76496305,0.048224419,-0.403907534,-0.500176438,0.871196279,-0.765855546,0.910718434,0.142970178,0.637578456,-0.668176491
